"","SRR19925016","SRR19925018","SRR19925020","SRR19925022","SRR19925024","SRR19925027","SRR19925038","SRR19925039","SRR19925040","SRR19925042","SRR19925043","SRR19925045","SRR19925046","SRR19925047","SRR19925052","SRR19925054","SRR19925055","SRR19925057","SRR19925058","SRR19925060","SRR19925061","SRR19925062","SRR19925065","SRR19925066","SRR19925068","SRR19925070","SRR19925071","SRR19925072","SRR19925073","SRR19925076","SRR19925077","SRR19925078","SRR19925079","SRR19925081","SRR19925082","SRR19925083","SRR19925085","SRR19925086"
"UBFD1",10.7348793909351,10.3961865647174,10.9112668060024,10.7117623070064,10.7577967804666,10.7813933910794,10.645024846966,10.1857065497987,10.5980851570034,10.6085431997876,10.6192052836893,10.4787519953259,10.8467573118178,10.4712811231744,10.3087123021303,10.5117706160097,10.3193957509992,10.2145459343151,10.4476749540353,10.2837684333328,10.2914326846008,10.4832156949621,10.333091400985,10.6499677022418,10.1556840170749,10.5508364240577,10.9238381731733,10.6589906204424,10.622812412753,10.7879624557999,10.6432299750555,11.0676951613039,10.9206694490433,10.6749233050993,10.6450250300958,10.4584628208207,10.7882181329006,10.7822350047719
"ANAPC16",10.4299410822634,10.7138991564875,10.6855339105985,10.7681912914943,10.7629401901239,10.6760851210114,10.469248904878,10.6006260756917,10.3850724485611,10.8260189542807,10.558845055368,10.7346192624169,10.4487001634402,10.5037227218912,10.3771528470043,10.6320135200168,10.5070832733885,11.1192641054586,10.9267288987834,10.8399113323817,10.4967137353348,10.5456481255646,10.5863562909683,10.450926905563,10.7362625006121,10.3275913612984,10.4530284153126,10.5328458677072,10.7238688786628,10.5467020108408,10.5714482047867,10.3318991542696,10.3527536402387,10.6970791718549,10.533003932935,10.9593999684783,10.372743010804,10.6379961743862
"SLC9A1",10.9158572837852,11.0107281466533,10.372682514115,10.5503500131119,10.544466620193,10.6197500249431,11.0794317706281,11.2772575149248,10.6787872999194,11.1437115665245,10.8081974118422,10.6932039104912,10.3747539513803,10.7985895641979,10.9858742335775,10.5891753965169,10.4620356952797,10.1987412015902,10.032512489124,10.8306068912776,10.8844110441175,10.8485030193393,10.3617155433699,10.4678758261268,10.5404305064612,10.9557640544808,9.9699462607913,10.7617763244392,10.7513601293883,9.88345310382779,10.3223296677708,10.1490225737548,10.6049337334778,10.1687396287081,10.5641864799991,10.5912373521759,10.1105517881141,10.6173201405656
"RDH10",10.9738863359087,10.6347508649477,10.8154878861246,10.7558899992616,10.2673693472159,11.183863429833,10.2901774970927,9.88604362239256,10.7352772228235,10.109937990815,10.6818975751571,10.2340577447993,10.751844731929,10.9787340304469,10.8982567323243,10.7960098522864,10.2493705889458,10.4537823452704,10.3048284123074,10.2856064641986,10.3057320934087,10.3362358975906,10.5405683941795,11.2064304077274,9.8749856040677,10.5814399866906,10.4465367771727,11.1004262248659,10.317589684909,10.4898195538771,10.3509094541983,10.9263631126335,11.0747177206775,10.5655486660182,10.5238859648745,8.75649440113574,10.3670843841598,11.0347858147581
"FDPS",10.5615275709104,10.5449854381889,11.0760538751971,10.6894235393174,10.3893098100494,10.4636717169562,10.7586666341663,10.9402000150775,10.4026040740947,10.7411735389453,10.6451156302401,10.8986214159461,10.708731294781,10.6430425642462,10.7814797262388,10.7288030345871,10.5616203837436,10.8615763993843,10.2647670632993,11.1548516508134,10.439154915369,10.4527389399218,10.7474302837089,10.4553366784601,10.7270175171866,10.4164488262421,10.2251353311343,10.1485812691342,10.2546793327748,10.3195659282314,10.56645045365,10.2309453093533,10.628511306848,10.5115787018524,10.6206015006643,10.6592627153689,10.4191859754687,10.5533489265178
"RYBP",10.7474848596782,10.019910894846,10.6087577627034,11.1412008159543,10.2895097214765,10.1974595102284,10.3939471528024,9.41510519659702,10.4361777040558,11.043148201818,10.6056005384354,9.87710683296384,10.8813801370036,10.3744679289311,10.2348202784465,10.035183082976,10.9385018918685,10.0690066937573,10.1566489079849,9.98177261838286,10.3214792482808,10.8325602005416,10.1149906169281,10.901952320829,10.2934531849992,10.8128517818248,10.8255908441154,10.7976747080537,10.8458081945959,10.9969387776882,11.2035548406144,10.8337324251005,10.8535451905415,10.747699750485,11.022154866543,10.8916528197318,10.4235373432617,10.7987847841324
"MOB3A",10.5608001997826,10.8543882783701,10.060984861939,10.5532177753723,10.6143390157808,10.4900183716994,10.4641482879183,10.6852789054354,10.5966949806622,10.839656516591,10.7668267435618,10.7992903346398,10.4674604204787,10.4732004827862,10.7672733316066,10.3156535042532,10.6994961437415,10.1402297080009,10.6650966407417,10.6269679937915,10.5455071868132,10.7353947702,10.5259681261646,10.4845990907158,10.6549461604172,10.7783980665155,10.8580793591421,11.0339461955933,10.8533669692685,10.4253593036283,10.6009238736366,10.4394676871185,10.7601994936766,10.4760183647704,10.7060109000947,10.450032823403,10.4310750506371,10.5883446846352
"SF3A3",10.7696834747531,10.4676284167969,10.6841137443645,10.7005393746133,10.5225928008159,10.5696512291077,10.7248712355564,10.8761334298104,10.7113331854643,10.9530611542759,10.675646148728,10.654764350594,10.4694195124917,10.6954709896654,10.6121924521801,10.7986493635415,10.5501314547265,10.3886486227313,10.191957728542,10.4826440801552,10.6098985967696,10.6646061333073,10.610085677698,10.6464675481996,10.413290419151,10.8240634729346,10.5766608608199,10.522930018956,10.367590824784,10.5723838830356,10.5790143928843,10.8502885630231,10.6924624489633,10.5048567758104,10.7091036536829,10.4074533304277,10.559830845381,10.4635899658553
"POMP",10.7898885605373,10.5854553292648,11.0116389714982,10.8223921735353,10.7478122408448,10.6014268776818,10.781252307812,10.9885391676474,10.8396363624587,11.0321490865288,10.7090192958064,10.8723811343004,10.5825654177945,10.5288503313758,10.7589296329817,10.5791977226163,10.6461930776324,10.362555579905,10.4709922082982,10.8187236843261,10.6362929048378,10.5535399434234,10.2075136505453,10.4138856018756,10.6127344375345,10.6359952038966,10.3977360316496,10.8659800752852,10.3815830713124,10.3477088613,10.2335889331367,10.4909824040638,10.6283296916245,10.4474557038062,10.6376448322294,10.594007216896,10.2306233008227,10.3502526294693
"KPNA2",10.7959667914041,10.0934543034482,10.5374408507719,10.8873900004285,10.2735480218387,9.97133125183344,10.5622012303985,11.3259229666351,10.4907496557693,10.9636037060665,10.5904905120565,10.6903594357879,10.3368484916132,10.4220285992756,9.83517493865607,10.8614955953832,10.8403041134916,10.2115068918059,10.1065945695217,10.3282307105498,11.189494707402,11.0778995441048,10.2181361515073,10.2351387657306,10.9114012900761,10.7148732446713,10.3077415906784,10.4306865250129,10.1526386397034,10.8590599329197,10.6738360020768,10.7905689154385,10.5073082181446,10.3931792744049,11.1901459426599,11.1555458154674,9.94164721473173,10.9558037521639
"C19orf53",11.1684789603535,10.9805338802219,10.5838761123847,10.6983503863843,10.8051007701083,10.3401589197309,10.9494284521019,11.7352403980431,10.7688028482971,11.4572891516065,10.9112945467762,11.4262664004746,10.2458459156643,10.4551835705325,10.8564738666245,10.7741060732633,10.8599285735318,10.4077063736496,10.577183935034,10.7678503528866,11.1456973468608,10.6148658245828,10.352285922085,10.3565554665952,11.3642796717777,10.4521664789347,9.92688749525514,10.6452679178305,10.3063499778972,9.65762550468204,9.88675154066987,9.99989421367834,9.93952450194456,10.1034532451103,10.1454086684499,11.1488810066448,9.48668649869119,9.726705392402
"NDUFB2",10.7983115629883,10.6249229943227,11.0271911080135,10.8611568514798,11.024747448461,10.6877985237625,10.3621015626222,10.9930578613331,10.2808215711867,11.027393388355,10.581034566264,10.8409259054067,10.3652023285517,10.5408066915307,10.5567752855559,10.7528142436135,10.4767837675737,10.6700387715591,10.7582101728191,10.9726221534746,10.7355174822084,10.8190967020934,10.4794858544002,10.4312035000138,10.7640761400449,10.7458505457984,10.4822127107717,10.8377958627815,10.6332005293815,10.0846016102916,10.0780993077998,10.2767940506486,10.5803454124524,10.3567774279427,10.4829992260217,10.5391109948956,10.0349648043187,10.2704901818027
"MBNL1",10.4812886044744,10.5164281446187,10.5166368904039,10.7083100834585,10.7568595448272,10.1761327561525,10.6893029054608,10.4565559334294,10.6458322537935,10.8883521445231,10.5174863477377,10.7071895859162,10.5385018595098,10.5014622987977,10.2968003136793,10.591277324647,10.799400664195,10.6266285958011,10.8068321222257,10.4717013040919,10.6136287665698,10.6284567561628,10.6624442995399,10.758140337686,10.4216089537416,10.6541899088437,10.6496678652432,10.6995705473029,10.6480233665305,10.5220991734421,10.6562169405001,11.0508373290687,10.1955494991742,10.5284230494287,10.6741534505422,10.4145517391064,10.9637386770271,10.5168087449205
"PTK2",10.6257410257168,10.4516342734683,10.5086885380765,10.6209366755686,10.3850793903529,10.5204542005511,10.6180399336821,10.5949715135151,10.785293462598,10.5815210946166,10.6331271208613,10.2174141920192,10.5454442880006,10.3798205818669,10.5277517834031,10.5969614372526,10.4354430837038,10.5833462455803,10.291122068296,10.4800737577578,10.5411503626147,10.4385538191516,10.6235710362619,10.5532235394359,10.6997271990464,10.4921848531924,10.6135691691264,10.3800059584806,10.5178540751481,10.7462039830526,10.8355869917711,10.647890355425,10.5534370423925,10.8580123397671,10.8241192301472,10.79760335495,11.0058332838969,10.7483794468331
"NR1H2",10.8130702435433,10.7670444638667,10.6949353029794,10.7447925784623,10.4944947437123,10.6705889008766,10.5997524870457,10.7700244497849,10.768706353861,10.837358640257,10.8108755163577,11.0008955363989,10.4686273500245,10.5596111858064,10.5794656821214,10.4101076990729,10.525837969252,10.6834895043351,10.6886624603776,10.5452406039003,10.4038313236977,10.4648464219501,10.5567752421024,10.3687132423305,10.7839444602849,10.6873355911214,10.619638762082,10.5291697055794,10.4222395816745,10.4417674484001,10.5430899572404,10.5097807225218,10.5469769088248,10.6160571151256,10.5294437871786,10.6461451430684,10.3827730115285,10.3898947141267
"QKI",10.6434901019101,10.0657706543053,10.6628839838556,10.9306005325641,10.7097993848413,10.2193226293052,10.4430723518299,9.79887828133107,10.6848390548085,10.4266901168476,10.6134924943962,10.1654550874133,10.9581275594927,10.3137831439999,10.2553133729832,10.091292282012,10.4698160818708,10.2430469609214,10.4711677014443,9.80766076730019,10.1749962630285,10.3179798079435,10.2613653928505,10.789423216209,9.83651730289146,10.4659957307374,11.0836239939004,10.716318097774,10.6137748556781,11.0014292632309,11.1608560679855,11.3561322891594,10.7325193089719,10.9321239087699,11.0404058260244,10.732244312072,11.1339545028986,10.8008074180477
"LYPLA2",10.6906313094409,11.0290553968513,10.8606268931826,10.5691170919309,10.4944942276729,10.9012477797686,10.7177532576016,10.9702694633121,10.8128995082547,10.9084783700061,10.7651472614953,10.9497481668387,10.2918719027231,10.6441135445182,10.6699520240734,10.4215748469321,10.3258384619758,10.6324542775702,10.442511501539,10.8096745247976,10.426538361461,10.6070553392729,10.4996477788683,10.3442735586899,10.9768448074275,10.4679961702052,10.263702617609,10.5544545535,10.4525169827324,10.2514559066209,10.4780199136343,10.3122217283053,10.5805214244668,10.6005740166449,10.6115870948542,10.52146624038,10.3636039226088,10.4250046437911
"CHST3",10.7456650252735,10.3660997457538,10.074842128862,10.7798364658863,10.8382212972302,10.6620677292768,10.4216570755493,10.1263054235215,10.4094976371345,10.4945306621927,10.574804954361,10.3195300848099,10.5438050649738,10.3754649535915,10.7454241397192,10.0946149226715,10.3545392015779,10.0398882221031,10.5534012738716,9.71303131101235,10.2805032287491,10.1961137059173,10.2600997522178,10.8003940082908,9.89456678576254,10.4095434656618,10.8769866551669,10.6907312991264,10.8169881618571,11.0682663041229,11.2115449465081,10.6985592871857,10.8826485280748,10.7818092155261,10.7941212167555,10.4881637945158,10.8318234602628,11.0484093441037
"CALCRL",10.5772194236137,10.0868841616067,10.9848773944979,11.0342267658188,10.2878134586208,10.5110270719137,10.6979536605928,10.4776713417622,10.8809037911668,10.6918024710876,10.7771959908354,10.5499057117052,10.332813984522,10.3121749119443,9.58654872698268,11.12048540752,10.4711547649338,9.91596146346436,10.3898686044529,10.0384046487679,10.302667757191,10.4035520797624,10.744280776222,10.9153922300533,9.16132609266549,10.8728801141486,10.9040568209542,10.2518662945606,10.4485192976063,10.2928098992308,11.0130106230854,10.9503330947519,10.346235677701,10.5369536543543,10.3357685353395,10.6418000638688,11.4570124316125,10.6706604111038
"SDHD",10.7975551077828,10.5855313957113,11.1738126258707,11.0613934254443,10.8536341438956,10.4811386590755,10.7236315741286,10.5017120032799,10.5239777822923,10.7674698843812,10.7573166350248,10.7355699635577,10.5452955506768,10.4553724333108,10.3154352793078,10.4876012244005,10.5360302602573,10.4014232806628,10.7485545021714,10.5178289912741,10.3806201876377,10.6440396103634,10.4248877084341,10.6708655439806,10.0667967534207,10.597843925493,10.7206381333053,10.6812735434537,10.6155423523802,10.5148905618476,10.6645462846771,10.661966151925,10.5652432045658,10.4813600376032,10.6066300579066,10.566945730896,10.6786449755533,10.4861607726675
"GGA2",10.2629337426803,10.8937819723529,10.9163126390808,10.1951411539945,10.8708412205292,11.0271996055143,10.3672170442718,10.5660600101295,10.3742419285349,10.249269338852,10.8576989539647,10.2549181595871,10.6308951312322,10.729005564206,10.6211943527359,10.7836251563149,10.1423190582566,10.8383103934019,10.8062650464277,10.7594864879237,10.3773329358484,10.4578922341059,10.582984920963,10.3441245590982,10.3745915778789,10.0844202658324,10.6881815694354,10.2956766828821,10.9697577954698,10.7260288685584,10.6646205153473,10.8752342561184,10.7574507334062,10.2280603141844,10.174766428376,10.4206174761148,10.6229816370012,10.7163769337688
"PBX2",10.2932187693065,10.6875262578462,9.89790585766134,10.4527663805017,10.459179808724,10.6394995314637,10.679855070573,10.2918800498475,10.7400986188391,10.7436033556813,10.5057090542066,10.7134027648272,10.733492353759,10.7544761860097,10.81274875687,10.8049859367739,10.6460033471444,10.384671827157,10.9478507491128,10.4516550156781,10.6225644322006,10.8629453359254,10.7948906572434,10.8202620606294,10.3566286813431,10.8773330389662,10.7342958161298,10.8134640331393,10.7329712450949,10.630339391411,10.3119164024185,10.5745036398661,10.3372169876952,10.3357801212425,10.4326054357673,10.5840323409477,10.3126426934617,10.3679752512198
"MT1X",12.1001534801178,8.97922175689996,10.079158305078,10.2244800106354,8.99249652116888,10.6397962643836,10.8087559155885,10.5091953052993,10.9323231980314,10.5744830521606,10.9303707465719,11.1679876061698,10.2431106607917,10.348982441882,9.8444485450301,10.344883362154,10.1978628907447,10.9333615755901,8.10419699914485,11.1992221885694,11.2296895331656,9.98309634895994,10.1394530275937,9.79177971725419,10.1537755108575,9.97370829396775,8.89410765236539,9.58898434125555,9.69438091147972,10.2623264767191,11.3932832209698,9.32674306426507,10.7345289292045,11.399465337342,11.1011364716965,12.3204197873934,10.1612007222732,10.7191135977151
"HSPE1",10.9302195412445,9.83378655159591,10.9058627985991,10.8837548674843,10.6315410941782,10.2192186217081,10.7620134700785,11.5708534392679,10.7823295746407,11.1953900670733,10.5506446875266,10.8893916486768,10.5441990968853,10.6439219884226,10.4971140549673,11.0958460843478,10.7568562413906,10.5676495149773,10.0536285768378,10.8624786009537,11.1074751370131,10.8615849127289,10.4871808450542,10.6759539641707,10.8862872528696,10.8835329644458,9.95270584089705,10.4686316710591,10.3475564209723,10.1005744615357,9.95503623546457,10.6183672769594,10.5139093528689,10.1667686066354,10.4168725356297,10.3852391254373,9.91079671749248,10.1971162383976
"PACSIN2",10.3224516656019,10.5188938103922,10.8006590159378,10.7046788061175,10.7116111254991,10.6156371772127,10.3599506344911,9.9025915548831,10.4413701740579,10.2491763465474,10.5003677459777,10.0287958382642,10.6890467285025,10.3342685243788,9.71294829028094,10.2603655856195,10.3374425409542,10.8540363892149,10.183440704293,10.5212957205372,10.3246063051543,10.3664868378673,10.3443184049412,10.4799542689975,10.5329551673603,10.2997712066283,10.6817378543613,9.88111405167214,10.5570668713251,10.835785044236,11.4179544356999,10.4478783632065,10.8555536727101,11.0313709137034,10.9939844244522,10.9594522725885,10.9463181118511,10.9857487429988
"VKORC1",10.7268079209174,11.2184287669157,11.1812979557927,11.0447426606044,11.3072216780409,10.6387051335151,10.462801055542,10.7373615422873,10.4081919138659,11.0941720417306,10.7544311433608,11.0189006862793,10.2561282410288,10.4366061390037,10.0802417836033,10.4379630529329,10.1651145457544,10.5077522921362,11.0763983977581,10.5063171224463,10.3174766356884,10.6433006342625,10.3323320045061,10.4380133874292,10.6103544768893,10.4909280593564,10.67794792783,10.825104424436,10.9309807957072,10.1330047785962,10.0738263333717,10.2338628376042,10.4108239809247,10.4561066047879,10.4877558896144,10.6287956207959,10.0837330174408,10.1892631345451
