"","SRR19525013","SRR19525014","SRR19525015","SRR19525016","SRR19525017","SRR19525018"
"FOSL2",12.6780528663781,12.0110871694252,12.2145677804599,12.621610590312,12.8496732620593,11.4590099265961
"RPS8",12.5769537067106,12.3761718346878,12.4277859088006,12.146303533736,12.3196329025419,12.2005718963553
"STC1",11.8758341067495,12.138721733627,11.7514240010083,13.4578934124557,12.6084291175979,10.7183767330449
"BCLAF1",12.2196986121045,12.3006647378686,12.4260639669372,12.4665188122493,12.3568037864526,12.204914550977
"SMCHD1",12.2660517058714,12.27442169477,12.3733783080512,12.5589903612023,12.2425267895961,12.2469237813929
"GDF7",11.9872593695016,12.675459399733,12.1787232736801,11.9659524722551,11.9798007345316,12.874808045901
"HNRNPK",12.2719946637099,12.3475835924316,12.4034912746153,12.2919619396053,12.3549635616343,12.3038482700007
"ZNF207",12.1107066176141,12.3663461757386,12.3321837062627,12.3450402363365,12.2836280981902,12.4544206415017
"CTNNA1",12.2528492912895,12.2335495506842,12.3179502735077,12.3240455294971,12.6380798709566,12.1258831930534
"CDH1",12.7776185402241,12.1082004831071,12.2785469418318,12.6503611428991,12.4117913311442,11.4803537119113
"ALCAM",11.7368417716725,12.6464158372736,12.1732888988921,12.3835576513467,12.7315578755793,11.7999400943702
"AFF4",12.4196210507595,12.1820180531486,12.2752943760111,12.4243212596914,12.3227885293844,12.2541274651847
"TJP1",12.7952008189576,12.1357484718185,12.1344283177323,12.6416276133831,12.4832928433465,11.5717906870275
"GOLGA8A",12.3608308974058,12.2651365280024,12.5021403724517,11.7782530903145,12.2493229836733,12.6778233680457
"LRBA",12.7531385778688,12.0611663752677,12.2352181107241,12.379009508653,12.2405450330595,12.2353633450195
"NBEAL1",12.2173975364165,12.1303924818501,12.2211905993438,12.437833507937,12.6659169121698,12.0308525686076
"PRUNE2",11.9006602101727,12.3157792277401,11.3995121762619,12.8430674808822,12.7814676086717,12.2403393135847
"ANXA1",11.0860862527236,12.4659604067287,12.17036790888,12.2488794199966,13.0950755133766,11.7971322319332
"HNRNPR",12.1660289862178,12.3148293908574,12.2155791114615,12.3900742583755,12.1804454644303,12.5002135104576
"MAOA",13.0497000686768,11.7013533620478,12.2550568885845,12.6188164657963,12.4969394792335,11.0370041383103
"RPL7A",12.5076773611368,12.2758891988668,12.4589470746085,12.1747664030458,12.2390586414578,12.122430677488
"GOLGA4",12.4174846646848,12.3244136734029,12.1168344104452,12.3353752125274,12.1993105082483,12.4117353088032
"NUCKS1",12.2791076599769,12.5473143020625,12.232091126731,11.9885132277146,12.2546206948532,12.4056517445571
"LAMC1",12.8543876811193,11.8771775567277,12.3482806892019,12.5590289205589,12.1689041703905,11.8671681689251
"RPS24",12.6671627483106,12.314894436869,12.4601755444798,12.090091058401,12.0329762238796,12.1208906087274
"PHF3",12.1880318624558,12.2720310715298,12.2378766769557,12.3356518130619,12.5306682020357,12.1363253755735
"ANK3",10.4905382937261,12.8208924593283,11.7559298734106,11.3317803423781,12.2467465619157,13.4122541587703
"APLP2",12.6589046965034,12.1455873264199,12.3889590657318,12.2861742346796,12.0960955397366,12.1781268509882
"NCOR1",12.1175616056624,12.2034569925043,12.2715333748029,12.5388379792797,12.3865237488665,12.2174437774939
"PTP4A1",11.2038654423943,12.4081789779152,11.8011754847255,12.0885095014985,13.2169367754125,11.9456444195916
"PLEKHH2",11.5646996910758,13.0715431875101,12.275819084766,11.7340790839218,11.5090446699067,12.5989165292674
"RPL10",12.5900333040614,12.3254762295163,12.3049983417901,12.2907421095295,12.1930537193518,11.9396486700588
"SEMA5A",12.7358704470534,12.2929636444958,12.3136568317061,12.1301136952497,11.9547531224981,12.1974327883052
"PAX8",13.15242888147,10.8832905124474,11.9822855037729,12.8002824597293,12.6943117913507,11.1319982009674
"ERBIN",12.212273571984,12.3027654341997,12.2426835843062,12.3734824962923,12.2941655491404,12.1812662656361
"SCGB2A1",9.69446076686003,12.2304469267684,12.6901589598464,12.9307524455775,12.5431600692041,11.1757257669664
"BRWD1",12.3835632499659,12.4745838595698,12.2609880076692,12.2667891906342,11.9793591792735,12.2522522588143
"FAM110C",11.0502201024777,12.7903400302021,11.933809387645,12.5761921177891,12.6241104712768,11.9383469471943
"SEPTIN2",12.1334944663663,12.4308453644144,12.3507490469809,12.1798046671509,12.1606032710841,12.3008141711153
"TMED10",12.3548149019971,11.957812463985,12.3697295421444,12.401535515278,12.1140339290812,12.3287912132186
"GAPDH",12.3248772565108,12.1080277808978,12.3411966564255,12.0622289949564,12.3774324763758,12.330026076223
"NAMPT",11.6118723395498,12.3031968020736,12.2699487637349,12.8886272108379,12.3474391032142,11.6442675054461
"NPIPB13",12.2959707393708,12.2233495963761,12.1991723864201,12.2406694734346,12.382950934741,12.1882304985395
"WNK1",12.3724247985078,12.1692931864735,12.2524548235389,12.2547525170468,12.2548222249381,12.1877893111568
"APCDD1",12.1202260289522,12.2334627598295,12.5792887640491,12.0890688434046,11.8894235296543,12.4542126374185
"CFLAR",12.0725347850574,12.4183752486912,12.1616253694855,12.4154784509244,12.0771062961719,12.3019988814093
"ZNF292",12.2022607485265,12.1122982455597,12.2284529536003,12.4118608211199,12.42910779316,12.0926091376629
"UBN2",12.3357665268338,12.3191363330069,12.0008375283023,12.4937316167082,12.4536917015305,11.8086118691941
"RSRP1",11.8475467314083,12.6811744312025,12.0537680918541,12.3401195301781,12.0985598127606,12.2329287021073
"TPR",12.3076902292202,12.1894922659463,12.3984526913082,12.2262379545251,12.2969108469467,12.0262091703079
"SRSF6",12.2053463055611,12.3861516080177,12.1239533212154,12.3601670329044,12.1802566129422,12.1845669825537
"SCAF11",12.2649286286284,12.3218711578685,12.2443632085021,12.3556129985668,12.0505397108517,12.1485357220271
"PPIA",12.2013781772298,12.1870035742026,12.3711516400387,12.1655715749432,12.3160658700961,12.0970935225259
"NUFIP2",12.4492070583832,12.0964295564838,12.1420056155555,12.3541509506529,12.2491142573463,12.1147842975561
"CALD1",12.4701087468363,11.8943815446744,12.2013336611431,11.9230923299348,12.44526563044,12.3913321350491
"ASH1L",12.222006785733,12.1381452794926,12.3742819179644,12.2111500998651,12.1037391395081,12.3356957886751
"SYNCRIP",12.4729314001151,12.0338163697497,12.3875618152956,12.1712927127762,12.1809752748205,12.0765422024563
"ATL3",12.3367880071177,12.0782173435697,12.2802658565789,12.2679909953117,12.4227148675964,11.877556166236
"SULF2",12.0844607084871,12.3087127017186,12.1494917155583,11.9433560544459,12.3896522003647,12.413531396065
"CTSB",12.2069835697727,12.112073368044,12.3100044245963,12.4120974784116,12.2301430022898,12.0312873745388
"ZNF638",12.229324908306,12.2994022125274,12.1905182094602,12.0970796828351,12.1876710709781,12.3488911653045
"NABP1",12.719319468745,11.7344654909567,12.0796333912083,12.802329208733,12.3936448130273,10.7626275456458
"HNRNPDL",12.2604323300296,12.1270891710561,12.3871761807597,12.2361847252195,12.1095697199114,12.1280939925706
"FBN1",11.8346789453722,12.3236147110684,12.2833796986646,11.8053607823065,11.6887036055343,12.9873875842216
"VPS13B",12.0274532147402,12.4828804975231,12.2427608707998,12.1709331559774,12.0444526082632,12.2672067913904
"ELP3",10.4702821793207,12.3528449476677,11.3728657799414,12.6031801844757,12.5139888263631,12.8515162090346
"FUS",12.3801517260858,12.0068215736226,12.2791364914828,12.1853147857882,12.2020354063888,12.1823965250585
"ACTR2",12.0213205592195,12.2120323426638,12.2780898508402,12.1044168759728,12.3679851138631,12.1615407517622
"SETX",12.2411762020701,12.0895196422036,12.1727810917312,12.3457448940494,12.1513930430012,12.2259361236889
"CHD2",12.2575940439354,12.1471014631413,12.0692970756719,12.3666739443772,12.3248220011606,12.0951797289762
"PHLDB1",12.1280340608553,12.4788054189303,12.12012446291,11.8589320517247,11.9209996107433,12.5696932788776
"ZEB1",12.2824827815996,12.1424408463839,12.3925714373852,11.9178723095393,12.1729829415621,12.2189617361432
"PRKAR1A",12.1573117915248,12.1670493950552,12.2504173929643,12.2517607548186,12.1486054159491,12.2152459554565
"EIF3A",12.3382997646279,12.1627333510839,12.3335961008026,12.2465392343583,12.0472715424608,12.0409999191377
"WSB1",11.9641824765413,12.2297659343736,12.037811268805,12.2976558830771,12.4663033043277,12.0604196220209
"MTATP6P1",12.3996628603154,12.0118906346122,12.3563157993729,12.0291954868849,12.3371396754588,11.9676230569687
"ITGA6",12.3429111373091,12.1509522323664,12.0286026292068,12.2994682772645,12.3374700090827,11.8883185315914
"TRIP12",12.0235007102824,12.2673008574478,12.3430950144663,12.2344422638332,11.9579533791633,12.2439677218249
"PNISR",11.9817323164977,12.3422768930634,12.1189230757813,12.0978480560782,12.1114681335164,12.3878693561636
"ZKSCAN1",11.9513745875842,12.3629238245853,12.1732278920545,12.1435576123629,12.1772361801697,12.2348193627927
"PATJ",11.7385306583771,12.1217853278522,12.1693715322252,12.3048976161313,12.4773852019459,12.0669911027866
"FBLN1",12.3783355553894,12.0818159748608,12.4370303852342,12.0112118700096,11.7432662843031,12.2776419565538
"MAP4",12.2625208839273,12.1354922922599,12.1221244541933,12.2085274497154,12.2430139713639,12.1027692211926
"RPS6",12.4385329581859,12.0496109924339,12.4413050513442,12.0318378147064,11.9835260376126,11.9920530653962
"NPM1",12.3477536385647,12.2495902459697,12.2324973748369,12.0686418129038,12.0914572738917,12.0187673674162
"ALDH1A3",12.5372311609931,12.2453392092694,12.6394940429366,11.6117527065313,11.7769507291039,11.8322685482899
"ZNF888",12.6071243076202,11.7862374760117,11.8837295264499,12.4847004921061,12.4954174544778,11.5048860582708
"GTF2I",12.2271558952398,12.1529342336163,12.0720212416346,12.2009466537717,11.9988149123363,12.1636869963475
"ACSL4",12.0579939521875,11.9333617884872,12.2592488195872,11.7434076875608,11.9502754737713,12.6805631461841
"HAPSTR1",12.099978928665,12.2398884311209,12.1881907927913,12.089336084702,12.1735453464925,12.0461855503643
"OGA",12.104729278247,12.2124254288187,12.0200326646124,12.3444600971878,12.1017984768553,12.0586187680376
"SMG1P1",12.3456679642322,12.5042476116425,11.9869020866849,11.4887494182604,12.4640390400288,11.8937440293831
"SPTAN1",12.0373930648673,12.3631274636262,12.1433479613676,12.2678777892655,11.9730147610735,12.0462598711531
"GALNT4",11.4852902078312,12.6856218766129,11.705898687666,12.3746526247517,12.0025187751464,12.2138731963851
"ARID1B",12.1773783497997,12.2057550173224,12.1508697145048,12.0440546953934,12.0848216335976,12.1230229602345
"NOTCH2",12.0056282475034,12.3715266383026,11.9111013257043,12.3364647589169,12.256059291429,11.7959592159701
"COL5A2",11.9117115494951,12.1092828923337,12.3284970419642,11.6933556362706,12.0956866873111,12.4091608052143
"PRRC2B",12.3640368794149,12.2227872861567,12.176996831838,12.0460838540251,11.9043691394913,12.0643050176549
"RBM25",12.1702745244951,12.0605720725104,12.187497495522,12.1142776758129,12.0723579196801,12.1591911508921
"MET",12.4800247939053,11.021459686418,11.9425191291159,12.9488017755738,12.5954350309808,10.9149415067783
"STAT3",11.8797248268053,12.0627229630593,12.3379959352381,12.2602172754979,12.2416310264217,11.8952781279882
"CHD9",12.2123110165335,12.258973218639,12.2603568689984,11.9591137556923,11.7232459418148,12.303114865564
"COL5A1",12.2516077364944,12.073029819725,12.2294233035151,11.5894143187582,11.9600646615111,12.4208539521124
"TCF12",12.0911880989469,12.1950373208543,12.2307507585548,12.0209798737998,11.8685875352137,12.2967779859807
"EZR",12.1027764570788,11.9346350122786,12.0836494754347,12.4507690039705,12.4294367899929,11.5582553694551
"HLA-B",12.9375442677024,11.663269547784,12.4375234892952,12.2425816983843,11.5651697496688,11.4427180036284
"TOP2B",12.0326265562355,12.1315717084774,12.1149667047268,11.9655807940201,12.3048895611908,12.1102007771507
"H3-3B",12.1125399640146,12.1290494157993,12.2510372217087,12.0548256310836,12.2851499913488,11.8488410646481
"FRYL",11.6518741368406,12.3050994844793,11.967807748142,12.1016133763388,12.0274316245675,12.3859973446543
"DDX52",12.7024446660991,11.704294726003,12.0338450757526,12.3866348783713,12.4863115062366,10.6962612046384
"HMGB1",12.2775769847288,12.0525114273877,12.260497917142,12.028576323499,12.0234719147448,11.8959321471954
"KIF5B",12.1388231138345,12.0183670666125,12.0594441083414,12.2137958001506,12.1545828447597,11.9481775902341
"RPS23",12.4459512365321,12.1511770592071,12.2116953755578,11.8685139687007,11.8931733596188,11.91522946232
"NCKAP1",11.9650129975011,12.1997033015387,12.0416761042261,12.233854948829,12.1634729476984,11.8881105628474
"PAM",10.6661243619051,12.7185142065249,11.9832307147352,11.5691491364774,12.1299487285725,12.4437326081437
"RCN1",12.2749124600618,11.7381702021589,11.9720342129459,12.3782133571959,11.9463144939022,12.1441669565432
"KMT2A",12.2664323613231,12.041327372626,12.0299411223342,12.0573169770623,12.0179765660594,12.0956661678787
"ZMYM2",12.0277894822301,12.0691973375949,12.0319238923049,12.1213088469607,11.9988441990601,12.1706096116853
"RBM6",11.9041942822249,12.1158170116897,12.0453950074745,12.1262393814617,11.9684044940734,12.2146268175403
"PSAP",12.0280245049534,12.0037380327369,12.0771895053754,12.1623277568821,11.9415848937788,12.1910783981511
"PRPF8",12.2091194229777,11.8516894365453,12.1500604115394,11.983093526095,12.1191259341107,12.0979531044128
"HP1BP3",12.0057436826557,12.062854844696,12.1209864169231,11.9579871332836,11.9362719469249,12.2964729034851
"NSD1",12.1422917521837,12.0449030190974,12.037439286446,12.2588278082155,11.8990260205547,12.0004249166895
"NIPBL",12.1517583543337,12.1752001468572,12.0121498563349,12.1183300506508,11.8513813706596,12.0478410092207
"MYL12A",11.6207016896331,12.2715514268147,11.8990959208757,12.1711562223151,12.336126245473,11.8572409465532
"DICER1",12.0962480428663,11.907405341846,12.0473976699888,12.0545936800584,12.2988633612182,11.9126988837574
"APP",12.1202226218364,12.0490322420805,12.0047619817998,11.9933191046932,11.798881255197,12.3227384068211
"RPL12",12.3624596824548,11.9920163662629,12.2819541001112,11.8635405046644,11.8927170960124,11.8402004207346
"RPL17",12.3181180578131,12.1540795686826,12.1656440019264,11.8682782543996,11.858921053663,11.8877414725557
"EIF3E",12.1816901687429,12.379279015213,12.0484597842777,11.9869325156457,11.9026902196443,11.7480251563511
"MYCBP2",11.9723485016425,12.1082444003959,12.0421591932652,12.1666502694648,12.0248989722278,11.9106081110963
"BDP1",12.1190682465403,12.038827255368,12.0405057408666,12.1838924210089,12.0776126490659,11.8016182462135
"EIF4A1",12.3203797238584,11.7249614465876,12.2181323889059,12.1459165333385,12.0249468460523,11.7577758894703
"SLC18A2",12.7936771326424,12.0087163991451,11.8026257505167,12.1160989817955,12.240399702986,10.8189161945462
"NF1",11.9713913628637,12.0448039764387,12.0250438641111,12.163374364344,12.022996337093,11.9576410445584
"MGA",12.1121002598056,11.9326756223762,11.9698114438753,11.9559823273514,12.0957586441869,12.1287921374392
"TIMP3",11.7962167723068,11.8957581041185,12.077567833219,11.4526811685705,12.2501618476103,12.4320054421865
"UBE2D3",12.2175070760345,11.9291990579748,12.1323605321711,12.1803475310239,11.7990319013828,11.8952203766706
"RBM5",12.1145584951875,12.072880666256,11.9768274669998,12.0386686986803,11.8560870246714,12.1027505861749
"SEC31A",11.9069476722084,12.040198322704,12.0213547717531,12.1590071193034,12.0338618485775,11.9733281236839
"RACK1",12.2827603713741,12.1526313992239,11.992597448644,11.7939675379094,11.9748132948217,11.9660595461718
"AIMP1",13.3182061312757,10.7589442463971,11.7285367437677,12.4737337081505,11.4617372356182,10.9110852009065
"ATM",11.9740178625626,12.1484966710428,11.7902098994403,11.7910600404556,12.092097462258,12.3420771836527
"MYL6",12.039301097271,12.0710489378433,11.9210313649458,12.0202890475842,12.1211331493219,11.9436326970539
"USP47",12.3264527740129,12.0656360075634,11.5235782251136,12.2412428150102,12.5447751461378,11.2379639399603
"UBR5",11.8850526413913,12.1825300684131,12.1246161037872,12.0120349881806,11.9443107909124,11.9504003314439
"SYNPO2",12.5211767732017,11.8178773991775,12.0409505892581,11.6595674832947,12.0574232918887,11.9647705065716
"P4HB",12.0797809232759,11.892039783594,12.0493145168373,12.2304687854067,11.8471402964686,11.9535198841902
"RPL11",12.3481157171066,12.0969070343785,12.1528236980119,11.8618803087786,11.7503566855901,11.7956920438336
"ADAM10",11.6922990776346,11.8107014516471,12.202259642187,12.3008408502841,11.8866927651984,11.9698513511783
"MEG3",12.0107359610742,12.2409580932561,11.9927199331795,11.4117435031136,11.2880543617484,12.629875587525
"EIF4G1",12.051100187365,11.8350943324586,12.0342401740586,12.0763486490362,11.8788229102156,12.0664658795125
"SLF2",11.8668581144438,12.3009759833905,11.8301731600728,11.8129802090418,11.7943997744135,12.2786943632808
"RPS18",12.3015871385587,12.0616910076299,12.1158627813412,11.7791159056598,11.8958664130878,11.7342125329794
"JAK1",11.7725394890193,12.2516528056788,11.9863368480026,12.0501691125095,11.7640046472835,11.9793450711896
"RPL26",12.291962441004,12.0498537829918,12.1124334815075,11.7698479891928,11.7927867366202,11.8235836666763
"H19",12.7576850251124,11.5493199761643,12.2818658830125,11.8676328788202,11.6638956518558,11.4275409450065
"TMSB10",11.6349320619815,12.1496516984339,11.7492611682741,11.9176447300138,12.1633713456816,12.1704877268125
