"","GSM5680942","GSM5680943","GSM5680944","GSM5680945","GSM5680946","GSM5680947","GSM5680948","GSM5680949","GSM5680950","GSM5680951"
"GSE61474_XLOC_063048",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"GSE61474_XLOC_063459",3.1652265,3.5231583,2.433,3.9584508,3.226268,4.002686,3.120734,3.7061944,3.1288972,2.646823
"GSE61474_XLOC_063720",5.9095917,4.849963,6.425492,5.330212,4.9165635,5.7508383,5.7779856,5.6730165,5.5641575,5.6121244
"GSE61474_XLOC_063834",2.352362,3.599311,3.09028,4.17495,2.395581,2.350215,2.7568178,2.36195,4.346326,3.1077034
"GSE61474_XLOC_064312",3.58101,2.42625,4.5446496,3.8302429,3.01641,3.0620663,3.5569518,2.9030688,2.9434345,3.214877
"GSE61474_XLOC_064846",6.694408,5.082011,6.768004,5.102057,6.550054,6.170088,5.663959,6.257038,6.4266915,6.1656985
"GSE61474_XLOC_065085",4.02659,4.5807595,4.5160255,4.9665794,3.664109,4.9640226,3.7743297,4.5189514,4.3911366,4.223751
"GSE61474_XLOC_065362",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"GSE61474_XLOC_065980",3.3385606,4.1747913,3.9662316,4.480553,3.603417,4.048428,4.8076468,4.0675755,3.6846275,3.8907454
"GSE61474_XLOC_066216",3.4425855,2.42625,3.3168097,2.5769746,3.4591854,3.0565977,2.3484516,3.038551,2.9551086,2.8854694
"GSE61474_XLOC_067048",3.7349303,3.6689484,4.9634724,3.9835258,4.90969,4.363,3.2129555,4.1049004,4.43458,4.5760255
"GSE61474_XLOC_067113",4.953425,5.4058967,4.542909,5.3581023,4.981134,4.8597283,4.7770276,4.683446,5.015875,4.640827
"GSEC",7.695975,7.6521883,7.5840726,7.344115,8.500182,7.7682695,7.667112,7.9466233,7.7621264,7.941471
"GSG1",3.1792548,3.1691353,3.2915893,2.5769746,3.6667476,3.4222739,3.562204,3.9798615,3.287258,3.1270628
"GSG1L",10.544656,11.252671,5.7938223,5.8283057,10.521288,4.593587,9.540673,4.767755,8.52961,8.066697
"GSG1L2",9.764197,8.493147,10.113801,9.110402,8.246926,9.410938,9.64278,9.419186,8.904839,8.89717
"GSK3A",13.438703,14.168273,12.540932,13.259905,14.3746805,13.253309,13.062459,13.649492,13.532818,13.44605
"GSK3B",4.9693627,5.910518,4.677655,5.0384593,5.665618,5.27572,4.7903337,5.5167336,5.145682,5.8559036
"GSKIP",4.66269,5.4257584,5.9168453,6.6784253,5.206561,5.568541,4.4402375,5.4150696,4.974191,5.5328236
"GSN",15.537788,15.952218,15.198223,15.28317,16.19555,15.689392,15.178289,16.475374,15.69114,15.5312605
"GSN-AS1",2.352362,2.42625,2.433,2.5769746,2.3854032,2.7460551,2.3484516,2.36195,2.333692,2.3263464
"GSPT1",11.154121,11.720175,10.207641,10.6741,11.491414,11.159633,10.760479,11.101671,11.396349,11.072842
"GSPT2",7.020168,8.171179,5.9928336,6.8315897,8.443103,6.859977,6.196377,7.033019,7.197915,7.6862416
"GSR",12.891033,13.713098,12.545876,12.832473,13.909219,13.820512,12.925091,13.716017,13.631636,13.112965
"GSS",5.248803,5.2257576,5.3380823,5.856035,5.2553368,5.1749268,5.316317,5.8283057,4.941869,4.8247414
"GSTA1",3.9004102,3.0745583,3.225878,2.5769746,4.50303,4.3410296,4.1214623,4.3070717,3.6667476,3.6541667
"GSTA2",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"GSTA3",3.8914487,4.0680823,3.9431074,3.7854676,3.3793116,3.8522053,3.3661084,4.0717,3.8101993,4.1357746
"GSTA4",5.6952443,5.697803,6.4161797,5.705821,5.2098866,5.309292,5.805738,5.990593,5.66034,5.765628
"GSTA5",2.352362,3.9755268,2.433,3.4601943,4.2030706,4.1313252,2.3484516,4.848222,2.6062942,4.321198
"GSTCD",9.626225,10.836165,7.722893,9.007589,11.197854,9.64278,9.063216,9.681197,9.85956,10.207188
"GSTK1",8.511065,8.19506,8.625331,8.38549,8.994318,8.345317,8.668706,8.493435,8.329031,8.156078
"GSTM1",4.949021,4.7719526,5.5737433,6.397087,5.6321487,5.2963023,6.395456,6.063279,5.118715,5.6946106
"GSTM2",11.457845,11.067479,12.313932,11.943935,9.678298,11.6356125,11.544333,11.169768,10.980331,10.671253
"GSTM3",5.0715837,6.360321,5.922434,6.715536,5.697237,6.4192915,5.1971917,6.116526,6.4807954,5.3199954
"GSTM4",7.948192,7.42369,8.540013,8.189494,7.635267,8.260691,8.371591,7.9398155,7.731144,8.049707
"GSTM5",5.98983,5.947483,6.267194,6.302884,5.689409,5.8029876,6.107274,5.9419765,5.7613287,5.9433722
"GSTO1",7.3930416,7.8304343,6.7358637,6.6133437,7.3969693,6.928227,7.2670436,7.002984,6.9020267,7.293808
"GSTO2",6.855512,7.1611776,6.0484986,6.694697,6.6932163,6.93225,6.537615,7.034423,6.721158,6.865095
"GSTP1",15.60283,16.11318,14.355218,14.7567005,15.995576,14.85978,15.261943,15.782123,15.461671,15.537788
"GSTT1",5.4436817,5.2038817,6.0421214,5.3753023,5.479422,5.0358143,5.6010036,5.4017835,4.989218,5.766823
"GSTZ1",5.171184,4.980711,5.494298,5.977991,4.758505,5.307601,5.4685574,4.7094755,4.7892423,4.9724655
"GSX1",10.454745,8.69571,10.190093,8.717537,10.576671,10.197317,10.537042,10.250181,10.566577,11.060348
"GSX2",17.53971,17.395248,17.435476,17.395248,17.211714,17.314827,17.407665,17.500355,17.435476,17.500355
"GTDC1",5.53986,6.148991,5.5815554,5.1285925,6.882845,5.423052,5.410304,5.662505,5.4766426,5.773396
"GTF2A1",7.4655933,9.139592,5.5659094,6.4898853,9.044449,7.4810615,6.3685637,7.3622646,7.870416,8.839596
"GTF2A1L",7.862809,7.533596,7.03846,6.6497865,8.280787,6.943189,8.49463,6.955194,7.0943055,7.486222
"GTF2A2",9.7124195,9.093595,6.821475,8.550403,9.795948,7.689295,8.504513,8.13029,10.0275755,8.728976
"GTF2B",9.265645,10.45975,7.2996683,7.9255137,10.65845,9.176495,8.33358,9.497303,9.310254,10.049878
"GTF2E1",6.5812354,6.395119,6.2912006,6.998043,5.603859,6.0011883,6.754209,7.0189004,6.492864,5.682272
"GTF2E2",8.91946,10.182217,7.008542,7.921546,10.435015,8.59259,7.6989503,8.960057,9.289486,9.529757
"GTF2F1",3.2592285,3.3949263,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.6534753
"GTF2F2",9.091849,9.917182,7.9732747,8.119862,9.997214,8.948931,8.789154,9.374367,9.26167,9.174062
"GTF2H1",9.833917,11.068247,8.915251,10.036871,11.217547,9.940636,9.253405,9.9432955,10.173251,10.486969
"GTF2H2",4.3412743,3.5417507,3.6913226,4.620498,2.58243,3.2197804,4.1583924,4.206395,3.8408396,2.9108825
"GTF2H3",6.524197,7.9590354,4.9633393,6.2964535,7.4691305,6.679726,5.6950836,6.336447,6.638645,7.174199
"GTF2H4",13.606351,12.564907,13.639644,13.622796,13.29141,13.889657,13.602955,13.160584,13.302143,13.484072
"GTF2H5",8.104846,8.094807,8.406939,8.60367,8.32789,8.986729,7.9157915,8.601541,8.364298,7.8003454
"GTF2I",9.0494585,8.927197,9.199856,9.415533,8.268162,9.1213875,9.26823,8.840098,8.923273,8.444321
"GTF2IP20",9.716253,9.582093,10.807548,10.924291,8.821945,10.449318,10.335252,9.986646,10.215964,9.321289
"GTF2IP4",9.489865,9.1025,9.577975,9.8163805,8.35865,9.357183,9.487078,9.350935,9.49811,9.204979
"GTF2IRD1",6.3189826,6.2620244,6.518091,6.449899,6.049225,5.9955626,6.204144,6.409355,6.272783,6.176954
"GTF2IRD2",5.340882,5.6706314,5.589496,5.998225,5.110581,6.016134,5.3177323,5.2113442,6.0196066,5.485899
"GTF2IRD2B",4.3197427,4.043915,3.7424717,4.728716,4.619198,4.3097625,4.281351,4.0128922,4.3047686,3.8604083
"GTF3A",8.765051,9.429743,7.426608,7.8860292,10.188321,8.24448,8.27251,8.312645,8.117906,8.920124
"GTF3C1",6.378477,6.4946895,6.7049794,7.220116,4.799765,6.543995,6.3467836,6.4530306,6.561028,5.911075
"GTF3C2",7.248317,7.2889447,7.3655653,7.491685,7.7912364,7.649953,7.081283,7.3755574,7.6290307,7.6496763
"GTF3C2-AS1",10.952202,10.417299,10.929162,10.486494,11.534313,11.2181,10.943905,10.606169,10.7563305,11.161925
"GTF3C3",7.05976,8.770038,5.977248,7.0825286,9.3666725,7.2932835,6.726709,7.2658687,7.4575386,8.421128
"GTF3C4",6.7792373,7.867813,5.9291134,6.5560517,7.295821,6.9217024,6.276978,6.5727105,6.721404,6.992436
"GTF3C5",5.3921695,5.694501,5.165289,6.0713964,5.31457,5.3100605,5.313628,5.278311,5.364895,5.231402
"GTF3C6",5.393754,6.2270155,5.0962524,4.741731,5.8675756,5.2527943,4.5205035,5.029476,4.8840747,5.339218
"GTPBP1",8.14712,8.369364,8.209893,8.667875,7.108426,7.8078203,8.259526,8.1349535,8.246361,7.79051
"GTPBP10",7.4311333,8.2350025,6.2266655,7.3579597,8.310377,7.925674,7.0728765,7.6465387,7.589212,7.6477876
"GTPBP2",5.9769607,5.7500186,6.966797,6.972787,4.5331264,5.895387,6.3696837,5.636303,5.7871356,5.556278
"GTPBP3",7.8935747,8.292937,7.532149,8.285147,8.384812,7.9250364,8.241435,8.104567,7.811985,7.379727
"GTPBP4",10.060625,11.214113,8.724124,9.544474,11.071214,9.920782,9.467691,9.909818,10.433929,10.24019
"GTPBP6",6.287189,7.2785945,4.919793,5.935834,6.3234267,5.585755,5.3977227,5.787003,6.2955217,5.7302136
"GTPBP8",3.3343134,3.618463,4.666141,4.104359,3.9625282,3.2848046,3.379595,3.5581443,3.6275902,3.7446263
"GTSCR1",2.352362,2.42625,3.7291121,2.5769746,3.5209928,2.7941928,2.765066,2.664261,2.4592507,2.3220553
"GTSE1",5.784642,5.8905153,4.3152194,4.478608,5.542757,6.9762697,5.87054,5.0750556,4.8054457,5.1091156
"GTSE1-DT",2.8850157,2.42625,2.9365606,2.5769746,2.3236892,3.1276786,2.3484516,2.36195,2.333692,2.3306105
"GTSF1",3.2584035,2.42625,2.433,2.5769746,2.9137738,2.6443043,2.3484516,2.764434,2.494469,2.570668
"GTSF1L",3.0828846,2.42625,3.3125286,2.5769746,2.9776406,2.7207332,2.3484516,2.36195,3.1633084,3.1522799
"GUCA1A",8.171492,7.6973825,7.8068047,7.5307894,8.951574,8.323826,8.001479,8.126314,8.1556835,8.230026
"GUCA1B",6.633523,6.482352,6.852216,8.009986,6.8645396,6.7910633,6.8297644,6.140693,7.1760063,5.856448
"GUCA1C",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"GUCA2A",12.772425,12.001551,12.219458,11.357019,13.539893,12.649911,12.560152,12.479126,12.788709,13.002509
"GUCA2B",5.0276833,4.6285267,5.2398233,4.9047294,4.778398,4.810947,5.1999617,4.9935684,4.5821133,4.4230547
"GUCD1",6.1887126,6.4097133,5.7578964,6.31452,5.6877112,5.9572186,5.993413,5.7517114,6.017633,6.1274333
"GUCY1A1",7.5772142,7.8369594,5.710799,6.6931267,8.362702,7.196139,7.3330135,7.1503587,7.347275,8.060642
"GUCY1A2",4.5587792,4.77691,3.6186092,3.7620366,4.7985945,4.169464,3.9371839,3.845474,4.2526145,4.4728503
"GUCY1B1",6.8907743,7.125763,6.885213,6.273371,7.194644,6.3605156,6.7772636,6.2311172,6.4890504,7.18286
"GUCY2C",2.651528,3.3168097,3.2151687,2.5769746,2.8688903,3.4315774,4.278709,2.8453567,3.6869369,3.328475
"GUCY2D",5.359203,5.5154195,5.703753,5.237196,5.898556,5.7885785,5.3669467,5.96208,5.2033186,5.2073073
"GUCY2F",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"GUF1",6.7926435,6.8464546,6.436168,6.793542,6.1008263,6.704669,6.577528,6.3487673,6.6873274,6.532164
"GUK1",10.506072,11.900101,8.9872265,10.224731,11.603871,9.773626,9.840955,10.667813,10.620099,10.98325
"GULP1",4.871892,5.0608954,4.5807595,4.8792963,3.3454535,4.8402987,4.765216,5.0422287,4.899149,4.4504256
"GUSB",7.2558646,6.970724,8.434834,7.541265,5.164523,6.936565,7.5714765,7.181922,6.475045,7.790192
"GUSBP11",12.084637,11.550601,12.256001,12.825656,11.483172,12.55148,12.224825,11.376118,12.267097,11.180424
"GVQW2",6.9639673,6.2499967,7.648863,6.5014105,6.5141034,6.430512,7.1437025,6.596733,6.284362,6.5749555
"GVQW3",6.1021934,5.8587117,6.380758,5.520533,6.465678,5.7171984,6.0305347,5.8938146,5.590522,5.9610357
"GXYLT1",6.059854,6.6925592,5.925073,6.8545628,6.0118313,6.1607757,6.1250763,5.664613,6.3705072,5.9334702
"GXYLT2",10.050363,11.080511,9.232893,10.088805,10.3332205,9.936794,9.603415,10.317123,10.586887,10.467098
"GYG1",6.259384,5.8848133,6.0819697,4.9275312,6.763965,6.389119,6.078558,6.2995267,6.209216,6.338279
"GYG2",4.1724386,4.2159576,4.589453,4.1780553,3.178587,3.9829898,4.3228264,3.360938,3.8869379,4.16354
"GYPA",7.203028,7.3714204,7.0990677,6.9277563,7.4437017,6.9777155,7.026691,7.142754,7.0155826,7.1763124
"GYPB",4.558283,5.243513,3.80569,4.7798944,4.805406,4.624283,4.439808,4.504809,4.776611,4.7856565
"GYPC",9.1677,8.654958,10.174457,10.275217,7.5447297,8.993686,9.300414,8.543978,9.059901,9.541877
"GYPE",4.115726,4.681904,2.433,2.5769746,4.0555253,3.564203,3.3924732,3.3932705,2.6941824,4.265844
"GYS1",7.6089272,7.491685,7.8448634,7.8847327,7.7276115,7.668093,7.890516,7.9174757,8.398697,7.8583612
"GYS2",4.1709223,4.875502,2.433,2.5769746,4.4662604,3.722677,3.283574,2.6269195,3.3696456,3.1433473
"GZF1",3.5257678,3.1151795,4.9756994,3.963455,3.5266268,3.6381805,4.4187484,4.818362,4.0612345,3.1742823
"GZMA",14.88953,15.005098,12.172148,11.839188,14.98042,10.820541,14.440521,13.034901,12.365794,14.428949
"GZMB",6.084628,5.6353283,6.019736,5.2738504,5.660076,5.9406805,7.09221,6.121002,6.0721483,5.9002943
"GZMH",7.2058144,7.414329,4.934859,7.1431847,9.269511,6.2791176,6.949335,6.7972903,6.653176,7.8150463
"GZMK",6.1613116,6.803667,5.087885,5.4988427,9.181919,5.147837,6.00352,6.0144725,5.3880224,5.942181
"GZMM",6.4375386,6.1988163,6.659938,6.390614,6.585877,6.3736763,6.3641253,6.805686,6.541888,6.403091
"H19",12.652508,12.71581,10.7308855,11.829876,11.070742,9.395833,11.64359,9.695041,11.865792,11.860764
"H1F0",14.600317,14.596543,14.078548,14.343614,14.670935,14.39551,14.998861,14.746627,14.423461,14.010226
"H1FNT",9.900396,8.788179,11.420818,11.009494,8.295526,10.233801,10.536184,9.452934,9.030289,8.928757
"H1FOO",3.1295562,3.1492589,3.122733,3.5996048,3.7866023,3.3351192,2.6650994,3.8704753,2.9344893,3.842225
"H1FX",10.805648,11.082122,9.788557,10.749099,10.939522,11.120726,10.082302,11.256234,11.081722,10.5424185
"H1FX-AS1",8.128405,7.7277937,8.849693,8.332999,6.690673,7.7124195,8.184196,8.136191,7.7210073,7.940561
"H2AFJ",10.891609,11.612103,10.339137,11.656368,12.343138,11.079043,10.897177,11.946503,11.6152725,10.925482
"H2AFV",11.356321,12.604093,9.632573,10.377316,12.853783,11.661682,10.677762,11.621044,11.691222,11.756344
"H2AFX",15.958067,15.649607,16.421658,16.232815,13.391742,15.978393,16.074802,15.797242,15.835402,15.487079
"H2AFY",16.231333,15.68759,16.62461,16.312757,13.144096,16.154795,16.330858,15.948203,15.926117,15.334755
"H2AFY2",7.3826256,7.2356715,6.953345,7.09118,6.9157844,6.7656636,6.782084,6.7875485,6.520494,6.565206
"H2AFZ",3.3271327,3.7907014,3.056236,3.7247756,3.7058983,3.7689373,3.0373726,3.637257,3.565458,3.867746
"H2BFM",5.9961085,5.930911,7.7443357,6.3005176,6.818776,6.930711,6.3463306,6.690309,6.389119,5.972779
"H2BFWT",3.9225025,3.3446991,3.2113397,3.5083559,2.4655333,3.4256525,4.2375245,2.7204907,3.2753425,3.3842206
"H3.Y",4.2927337,3.404471,3.4283764,2.5769746,3.4312525,3.069219,3.7213557,3.786156,3.909787,4.2699604
"H3F3A",13.526779,14.537047,12.022087,12.539684,14.615027,13.504456,12.567758,14.262924,13.764572,13.618794
"H3F3B",12.612639,13.986994,11.105134,12.0310135,14.300134,12.452123,11.790306,12.992004,13.125198,13.264653
"H3F3C",14.84989,15.652395,14.070376,14.507906,15.559852,14.63483,14.537047,15.353035,15.359686,15.211706
"H6PD",4.7191634,4.9487724,3.8894424,4.8773327,6.0317636,4.0937967,4.1399875,4.002072,4.3304634,4.393155
"HAAO",7.3148746,6.8761406,8.06175,7.6041956,6.881296,7.4402213,7.5637603,7.028481,6.991429,6.911743
"HABP2",6.751504,7.327587,5.5878825,5.2839804,6.8679385,5.4527235,6.844274,5.577947,6.8232007,6.6730924
"HABP4",6.5050683,6.664002,6.690057,6.680763,6.6859565,6.7805305,6.6643286,6.1564713,6.9884086,6.753966
"HACD1",6.0337715,7.319817,3.3678627,4.26439,7.9202986,5.1085954,4.4465866,5.610464,6.026184,5.781598
"HACD2",7.845006,8.494231,6.4497232,7.2655754,8.19627,7.9607954,7.441997,7.9356318,8.050076,8.672878
"HACD3",9.014034,9.445663,8.607947,8.964607,9.509145,9.624244,8.718274,9.463614,8.969211,8.951366
"HACD4",5.4159465,5.9737887,4.8868046,5.7324743,5.174221,6.1646447,4.905199,5.749516,5.291735,5.8070807
"HACE1",4.8372903,5.66034,4.922127,5.4996233,5.111366,5.769018,5.04415,5.2004967,5.3389583,5.3040137
"HACL1",5.7722354,5.3477216,6.238083,5.8994684,5.5799704,5.502243,6.000082,6.0968227,5.5164695,5.6901426
"HADH",3.3016138,4.4558144,2.433,2.5769746,3.8635101,4.1368837,3.2737823,3.1899464,3.651059,3.7575965
"HADHA",9.993828,10.388106,9.880862,10.01106,10.129414,10.026967,9.8163805,10.107963,9.938691,9.583082
"HADHB",6.0155563,5.985539,6.560638,6.337303,6.1026015,6.115219,6.3348985,5.9433722,6.000436,6.0848074
"HAGH",5.914341,6.4295626,6.0920725,6.0519724,5.6992326,5.7076874,5.866248,6.3187146,6.1428833,5.9461412
"HAGHL",4.8592978,5.7875113,4.3738184,4.735691,5.6367927,5.060189,4.6833234,4.650491,5.018457,4.618907
"HAGLR",12.208484,11.005157,12.523795,12.252393,6.2109785,11.672304,12.582581,13.351797,11.317482,10.845333
"HAGLROS",7.742294,8.326956,5.6992326,7.036727,7.892318,8.019188,7.1618237,6.8425345,7.6442127,7.244
"HAL",11.854106,12.1960535,7.550087,9.490931,9.61027,7.5457587,11.009494,8.6342,10.895535,11.834089
"HAMP",3.6773624,3.4183657,4.002877,3.5609832,3.9856572,3.489054,4.042267,4.0269694,3.639278,3.4622474
"HAND1",8.325718,7.887038,8.36802,7.922947,8.861762,8.449087,8.214634,7.9532065,8.15843,8.665943
"HAND2",10.019905,10.95159,7.3290353,8.35141,9.83106,8.07733,9.484324,8.361141,10.097269,9.93927
"HAND2-AS1",16.782827,17.046951,16.67239,17.030344,17.122154,16.891212,16.774641,16.850292,17.002876,16.87784
"HAO1",4.4578295,4.165451,4.3022327,4.3207903,4.595744,4.5586805,4.821136,4.4758277,4.522359,4.1921396
"HAO2",2.7107208,3.038551,2.433,2.5769746,3.774804,2.350215,2.3484516,2.36195,3.0212018,2.7378986
"HAO2-IT1",3.8759744,3.6676767,3.8317385,3.519261,4.3672686,4.1468997,3.651682,3.581896,4.0060663,3.7489965
"HAP1",4.04702,5.418203,2.9952385,5.659397,4.5807595,3.9342635,4.8202066,4.573485,4.9693627,4.0425305
"HAPLN1",4.668564,5.1352687,2.433,2.5769746,5.2810965,2.350215,3.2634153,2.36195,2.6999044,3.1682289
"HAPLN2",13.011741,11.72114,12.593572,12.576056,6.2425623,12.5385475,12.791622,12.298308,12.290166,11.424565
"HAPLN3",4.0018454,3.9283085,4.362676,3.9658995,4.13358,4.1744366,4.1245885,4.376701,4.3633127,4.623057
"HAR1A",3.564972,2.42625,4.0257463,2.5769746,4.686455,4.0010934,3.8138275,3.711751,3.6459277,3.6063626
"HAR1B",12.133022,10.867291,11.830712,10.641879,12.440767,12.229406,12.165526,12.285569,12.662152,12.764957
"HARBI1",7.474386,6.9482336,7.9813204,6.955114,7.673892,7.256346,7.5295286,7.3158216,7.344115,7.5809793
"HARS",4.544225,4.818362,4.7863994,4.5290346,4.910313,4.6623816,4.1988087,4.0773644,4.9161873,4.962693
"HARS2",12.2479105,12.582581,11.596826,12.213502,12.598846,12.448576,11.990522,12.332362,12.57804,12.227535
"HAS1",8.926361,9.194448,9.645468,9.446193,7.2194347,8.839855,9.179853,8.321573,8.749479,9.148776
"HAS2",7.87467,8.771606,4.2816715,5.7386045,8.940238,4.257167,7.30715,5.2937183,7.5649405,8.129021
"HAS2-AS1",13.6869755,12.049528,13.710215,13.258334,12.341007,13.615794,13.701784,13.332623,13.347531,13.16424
"HAS3",5.345565,5.8536286,5.7057137,6.173541,4.486267,4.917743,5.496252,5.535623,5.2362895,4.869625
"HASPIN",15.649607,15.863285,15.561912,15.601182,16.18055,15.868713,15.683612,15.923389,15.971501,15.782123
"HAT1",7.275526,9.589161,6.411981,7.1983275,9.581098,7.5169806,6.323543,7.4807477,7.5635695,9.058842
"HAUS1",10.975333,9.677521,11.832301,11.446812,9.904978,10.567866,11.057552,10.520774,10.661139,10.217918
"HAUS2",8.193125,8.975952,6.5777993,7.558804,9.374976,7.6576962,7.5447297,7.9290824,8.193651,8.578693
"HAUS3",10.642418,10.035429,11.064945,11.281742,9.144098,10.212012,10.530831,10.741196,10.012527,9.743376
"HAUS4",13.569529,12.966567,14.010226,13.938424,13.8082,13.642409,13.6869755,13.374912,13.093016,13.168326
"HAUS5",10.964343,11.208617,10.715993,11.502657,11.315558,11.194465,11.072842,11.283725,11.157953,10.344769
"HAUS6",2.8406148,3.0560777,3.5236948,2.5769746,2.8304038,3.0766945,3.7417734,2.593359,2.333692,2.8565726
"HAUS7",4.3802843,4.8862066,4.136348,5.0993285,3.8962643,4.782016,4.003042,4.4546976,4.5016847,4.4987955
"HAUS8",16.898571,16.924217,16.64943,16.722092,17.097345,16.977846,16.74898,16.91704,16.980856,16.908197
"HAVCR1",6.415184,6.5382733,5.6040573,5.637536,6.821048,5.9325495,6.2905793,5.9721045,6.3746104,6.8300967
"HAVCR2",5.5015116,5.7150717,3.5589797,4.075708,7.566514,3.0944378,4.853092,4.2203207,3.5314198,5.324658
"HAX1",3.479661,4.4255953,3.600093,4.1037326,4.143124,3.2522204,3.323633,3.5191271,3.911792,3.551556
"HBA1",15.975225,15.734923,15.680546,15.907825,15.96182,15.69546,15.866308,15.459154,15.407821,15.750265
"HBA2",11.49041,10.53909,9.399982,9.139592,13.27319,9.602748,10.518983,9.809774,9.4598,10.952607
"HBB",3.9370575,3.7677712,4.654722,4.11826,5.3531423,4.083825,4.652332,4.029207,4.358474,4.257084
"HBD",4.381372,3.2192183,4.667308,2.5769746,4.7403755,3.9249246,4.329867,3.8666377,3.9501681,4.115383
"HBE1",8.731564,9.423591,8.421485,9.246494,8.875149,8.690215,8.619532,8.6471815,8.815532,8.712717
"HBEGF",10.032909,9.543455,9.114547,8.957034,10.315158,9.763649,9.516619,9.702516,10.020486,9.987831
"HBG1",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"HBG2",7.637793,7.268584,8.535838,7.5365763,9.128594,7.321886,7.894967,7.824124,7.652711,8.206673
"HBM",2.352362,2.42625,2.433,2.5769746,2.3558435,2.350215,2.3484516,2.36195,2.4470496,2.3220553
"HBP1",4.3639345,3.7153254,4.5909495,3.862136,4.1776586,3.607602,4.6658697,3.9105062,3.7271469,4.484082
"HBQ1",12.474805,11.820347,13.402186,13.756594,8.890253,12.719825,13.138296,12.149818,12.237504,12.059584
"HBS1L",12.555061,12.853783,12.337138,12.681924,12.924026,12.812701,12.853783,12.96113,12.870384,12.540932
"HBZ",7.157337,7.002402,7.5144053,6.887503,7.0380898,7.0427065,7.1651144,7.008542,6.590457,7.2695675
"HCAR1",7.617124,7.8202276,7.5365763,7.5556192,8.672878,8.391708,7.552282,8.249481,8.357567,8.448591
"HCCAT5",5.6176353,5.0910053,6.705354,5.864749,4.9147024,5.762495,6.325119,6.266655,5.8431945,5.525023
"HCCS",6.54451,7.90074,4.416818,5.410508,8.2177725,5.6738644,5.281706,6.1411276,6.5469866,7.59609
"HCFC1",6.24127,6.0464005,6.1349688,6.2010627,5.5783663,6.1732993,6.110096,5.8281474,5.955671,5.9201536
"HCFC1-AS1",10.606169,10.088805,10.518983,10.114142,10.747776,10.784962,10.705789,10.20573,10.236547,10.722073
"HCFC1R1",6.891518,7.184896,7.5091696,7.068442,6.6948547,7.127879,7.3370256,6.9386377,6.691667,6.9814496
"HCFC2",7.170475,7.8375793,7.423929,7.8207564,7.852622,7.369073,7.3388577,7.3076234,7.2331095,7.3092613
"HCG11",12.503149,13.344584,10.515861,11.549727,14.020292,12.421375,11.538617,12.675152,12.830998,13.321814
"HCG14",7.4565196,7.4344797,7.7884884,7.590915,7.120597,7.667393,7.5855656,7.813892,7.284455,7.578818
"HCG15",4.7283344,4.713268,2.433,4.0451903,2.7667284,3.0849319,2.8887427,3.5179615,3.7143645,3.8029926
