"","GSM2771795","GSM2771796","GSM2771797","GSM2771798","GSM2771799","GSM2771800"
"MGEA5",5.80042601283333,5.73332945566667,7.4887724585,5.75217962666667,5.72516393416667,4.81693467133333
"MGLL",7.216948105,6.56919455366667,7.16407922766667,6.608373716,6.7477557035,6.8137261565
"MGMT",5.88785650116667,5.840390167,5.09360033616667,5.57091381866667,4.69714415816667,4.6531575915
"MGP",7.70965700066667,8.564575002,8.21199115983333,8.04253752066667,6.99956251266667,4.86255076183333
"MGRN1",7.76058383533333,8.37718969216667,7.462303882,7.61163697716667,7.50028200783333,7.22530088483333
"MGST1",8.001736246,5.64785308316667,11.6973349133333,6.23202528466667,7.075453205,7.2274601345
"MGST2",6.707503783,6.77712495866667,9.49408887683333,6.916173046,6.828602349,6.593926892
"MGST3",8.14949857333333,7.5400803355,8.492907853,7.30116276966667,8.106667537,7.38698004766667
"MIA",4.1648894065,4.12225736816667,3.58691495833333,4.5760768395,4.07623447133333,4.01980300583333
"MIA2",1.649144231,1.856075296,2.143230335,1.73033859283333,1.80678708841667,2.370305317
"MIA3",6.01018971233333,5.94934146416667,5.684011927,5.857800695,6.408006572,6.35742754275
"MIB1",5.5278082445,5.7758665095,6.89697245883333,5.79239137616667,6.210455355,6.31356332366667
"MIB2",6.8340310515,7.53786396783333,4.57171831233333,8.24473614233333,4.985545013,5.81957173833333
"MICA",6.08978973666667,4.80918993083333,5.2761072675,4.78585010133333,4.79644690733333,4.94561512666667
"MICAL1",8.65498303383333,8.52346433533333,5.7064770365,7.567999167,6.08328487966667,5.67823727133333
"MICAL2",6.74799019666667,6.75932975183333,5.84384664183333,5.90392662166667,7.20069776083333,7.1959874415
"MICAL3",3.588984436,5.77325767966667,4.41266437633333,4.32648099383333,3.03201992116667,4.101914156
"MICALCL",2.074779426,2.2392780335,2.16531358666667,1.93653633233333,1.85887641483333,2.0307686555
"MICALL1",6.77787053316667,7.3424303565,5.89333463483333,6.26675613016667,5.56261498016667,5.80842718483333
"MICALL2",7.31871428116667,7.27316382283333,5.2761072675,7.49722833433333,5.48526675833333,6.72093584716667
"MICB",5.37652105,5.35983479466667,5.147044265,5.5423144335,5.14347763033333,5.41265583083333
"MID1",5.99273036133333,7.218119678,4.78950590416667,7.8190146195,5.37055593233333,6.24683579133333
"MID1IP1",4.48880151283333,4.40556589866667,5.40159207833333,4.09590545833333,4.21250589166667,4.38943592466667
"MID2",4.94368671766667,4.79201407366667,4.4084552785,4.81945840466667,5.14615763783333,5.07296978266667
"MIDN",7.85663411966667,8.279373193,7.14201658533333,7.732563446,7.00150094016667,7.1604949705
"MIER1",6.25923128316667,7.041063881,6.840561163,6.41863000033333,6.77143066766667,6.46876225466667
"MIER2",5.105778475,5.65016779433333,4.33960204333333,4.96268439783333,5.32680902533333,5.5363025285
"MIER3",3.36925376883333,4.32520570466667,5.07327524583333,3.579823978,3.471226641,4.18828074116667
"MIF",11.0105784916667,11.22421875,10.94004304,10.3180472823333,10.3573028136667,10.2402509283333
"MIF /// SLC2A11",8.7172102725,7.92795794116667,8.3675215705,7.63363620666667,8.31328271508333,7.76228178316667
"MIF4GD",6.44442627516667,5.9167594395,5.75933599166667,6.24737559366667,5.92317290666667,6.65096414691667
"MIG7",1.97256603866667,1.64629142083333,1.62170363066667,2.29872165333333,1.9511474615,1.7846289275
"MIIP",7.35894619483333,6.9574423955,5.59469249666667,7.134800627,7.18099044433333,7.33782125816667
"MINA",5.68070214066667,5.347909549,5.6811901725,5.34261970933333,5.49631092366667,5.7442861815
"MINK1",8.308431725,8.09584100533333,5.8880711035,8.13490484516667,8.38104383116667,8.8957539895
"MINPP1",4.96011224383333,5.52069104216667,6.92678247116667,5.30375855466667,5.34420028233333,5.07134914016667
"MIOS",5.94911390333333,6.29105720066667,6.87104369,5.37542967916667,5.81734447283333,6.12216152233333
"MIOX",6.140076127,5.58516812566667,4.36338790033333,5.90125230666667,7.43446908833333,6.73739744033333
"MIP",4.10072601766667,4.08423950466667,3.344536603,3.8814551455,4.308263333,4.55042218933333
"MIPEP",5.600745916,5.5128864785,6.69915119583333,5.18932139766667,5.318706047,5.42772261683333
"MIPOL1",2.879638595,3.18074652833333,3.92460036733333,3.8814551455,2.722991295,3.35654714316667
"MIR17HG",2.26682714966667,2.150273582,2.81858981116667,2.68012030583333,2.42252371983333,2.49406735833333
"MIR21",3.08308351616667,3.87301293266667,7.96262666783333,3.19254469716667,2.4117209265,2.33652702866667
"MIR21 /// TMEM49",6.0600705265,5.35378043166667,8.7587747055,6.17302421483333,5.771700543,5.96515949908333
"MIS12",4.49315393183333,5.13545236616667,6.3031892285,4.48592532633333,4.58135450916667,3.90543911783333
"MITD1",4.5424874745,4.13675957233333,5.32624145466667,4.0849535575,3.36346105716667,2.91579887183333
"MITF",6.58163786658333,6.63855553483333,7.32044479983333,5.66565562683333,6.98098376158333,6.83742988616667
"MIXL1",4.28824652466667,3.994353105,3.62530835466667,3.6675484765,4.090298541,4.22416286816667
"MKI67",6.32589632633333,8.45850785266667,4.07929549466667,8.92435774266667,6.43961466033333,8.94162614266667
"MKI67IP",8.99040899616667,8.5424642005,7.9669301825,9.6058270895,9.3712440895,9.842855089
"MKKS",5.70582329316667,5.9167594395,5.90508873466667,6.0059186355,6.354074407,5.88423214533333
"MKL1",5.288884558,5.0790213965,4.19656054816667,5.2601245035,5.43281024666667,5.5671824615
"MKL2",5.75285257,6.97302031116667,7.07488919741667,6.3929141965,6.4126152495,6.2074582355
"MKLN1",4.56120658266667,4.96725049733333,6.57460437783333,3.53555507333333,4.91330212033333,4.8784391755
"MKNK1",4.5258818235,4.79912815633333,4.5058236235,4.32648099383333,3.8670939165,4.02687976533333
"MKNK2",9.4274279145,8.82371272483333,6.2128547275,9.83865698766667,9.59394428733333,10.2941538633333
"MKRN1",8.42887885466667,8.77936905516667,7.95206256266667,8.5517139365,8.30558196933333,8.03374747525
"MKRN2",4.988693481,5.44526472916667,5.65894085766667,4.92861755833333,4.65601692483333,4.54445540666667
"MKRN3",1.7244766065,1.75876252266667,1.68782771016667,1.73033859283333,2.43359472008333,2.10290164383333
"MKS1",6.000257543,6.2613515665,4.81837770266667,5.98546432366667,5.77936736766667,7.06875795516667
"MKX",1.794033262,2.02277622033333,2.16066645916667,1.9866822745,2.1259808485,2.076511011
"MLANA",3.1848465535,3.20586048666667,2.684890749,2.85081648083333,2.99429404633333,3.62250747783333
"MLC1",6.2185656415,5.90190068516667,4.26621259666667,6.13132404333333,6.15122469133333,6.07604427083333
"MLEC",6.49172072341667,8.55685030883333,5.3316973,6.91512410066667,4.89208006733333,5.69462847283333
"MLF1",4.68886332475,5.42777051333333,4.868711306,4.63049688466667,4.0164327055,4.83869366433333
"MLF1IP",4.248341439,7.66868827383333,4.2827966385,4.62739174583333,3.612992741,3.74354300033333
"MLF2",7.31913837383333,6.78576850433333,5.59618081,7.015523422,7.404852921,7.45596352083333
"MLH1",5.56261498016667,5.71572040066667,6.18249296983333,5.3657995525,6.14756935916667,5.4823507585
"MLH3",4.39607945591667,4.534757377,4.89095744333333,3.995275689,4.29882733766667,4.45576300616667
"MLKL",4.05128047366667,3.7096159075,4.01516071933333,3.240772454,4.0270504765,3.12251103866667
"MLL",8.09984735083333,9.31050933383333,5.253077926,9.88266874716667,6.68217149766667,8.80860736666667
"MLL2",5.27174823116667,5.47339500166667,3.92316745316667,5.09430732183333,4.293156393,4.546151416
"MLL3",6.114499616,8.02702636683333,3.50771486716667,8.55261661716667,6.417226471,7.60667323966667
"MLL4",3.5531819865,4.8486192165,4.65915234,3.57285650883333,3.33677934083333,3.16700149133333
"MLL5",7.90705904916667,8.431384567,6.34307177783333,9.00148624983333,8.62045093983333,8.92640997716667
"MLLT1",7.30942333483333,7.08539745583333,6.69694072883333,6.87821356666667,7.47202397683333,7.17924614216667
"MLLT10",5.35280789233333,5.477651853,3.06965609766667,6.89880912916667,5.90772170066667,6.070387764
"MLLT10 /// PICALM",6.63025314983333,6.0934224725,6.78900203683333,6.39622777666667,6.70081310866667,6.5456167495
"MLLT11",7.08986608158333,7.13776493333333,5.56564569116667,6.63055197916667,4.9508992675,6.73210686183333
"MLLT3",2.913184922,4.71179168883333,3.68838673866667,3.04454143116667,2.2088729095,2.79844398633333
"MLLT4",6.54629242566667,7.966684504,4.88885928833333,8.91942158716667,7.80259271133333,8.32085915783333
"MLLT6",6.136154123,6.20146198566667,5.39078272366667,5.89557189566667,5.5813266015,5.90125230666667
"MLN",3.108071183,2.7459708215,2.75190889516667,3.35266785983333,3.22291263283333,2.65688266733333
"MLNR",3.55890701966667,3.60567396866667,3.26189344133333,3.18600863783333,3.99263583483333,4.20837686183333
"MLPH",8.85321469133333,7.19652983933333,5.626804771,7.04399648241667,4.2766778005,4.84835638183333
"MLST8",6.05727467166667,5.921195048,5.18278035333333,6.22675328816667,6.57295369133333,6.57087734083333
"MLX",7.4891196255,7.21895057233333,7.48774079766667,6.83649641366667,7.487052905,6.694920832
"MLXIP",8.2475102905,8.04181320783333,8.01060941616667,7.9856530365,7.10830138183333,7.72087175733333
"MLXIPL",6.91205407533333,6.48560376616667,4.516994563,6.53369899966667,7.126857291,7.18844542266667
"MLYCD",5.67571026541667,5.5041066835,5.81459778533333,5.77875499866667,5.75516988216667,5.77140391316667
"MMAA",3.91327144583333,4.27346893116667,4.700538936,3.98203178416667,3.831432967,3.029217704
"MMAB",5.87272575883333,5.65620675083333,4.08910573816667,6.00655481183333,6.29694060266667,6.42556195033333
"MMACHC",3.904251192,3.98391444616667,4.17033123416667,4.38854259683333,3.72767157416667,4.58817018583333
"MMADHC",8.12414138016667,7.63363620666667,7.98172414516667,7.5583881955,7.9317669105,7.99030019833333
"MMD",5.93318385083333,6.3423782155,5.90845462266667,5.18932139766667,4.55612719716667,4.51175941466667
"MMD2",2.533967346,2.8867608565,2.69136604383333,3.34154973616667,2.98796292833333,2.48124741066667
"MME",6.37584237216667,6.22173691166667,9.11004061516667,6.68737353333333,8.57685416883333,8.0178123445
"MMEL1",4.305766671,3.81512506133333,3.47088869633333,4.17258066883333,4.18297923416667,4.060996113
"MMGT1",5.99606049183333,4.57515886083333,6.6042587395,6.24039766083333,6.44557246216667,6.18140640216667
"MMP1",1.93473848816667,1.84957528833333,2.10657338383333,2.026515738,2.2597592075,1.84070853966667
"MMP10",2.08757315433333,2.04028149933333,4.14573784133333,2.2718911105,2.3263461805,2.382947323
"MMP11",6.51399003716667,9.63499120166667,6.18049380233333,8.812753038,5.447614464,6.7928684125
"MMP12",1.998970138,2.0495781595,2.19169107116667,1.817445818,2.22706988983333,2.40126260333333
"MMP13",3.48179099766667,3.4104143995,2.926095198,3.28738324833333,3.31342871183333,3.4754059215
"MMP14",8.05080572616667,10.4531464816667,8.11062565016667,8.25120510733333,7.74518866416667,7.57184603583333
"MMP15",5.01485304266667,5.7600011295,4.49673349266667,5.51146089183333,5.349939983,4.44368202033333
"MMP16",4.25670543733333,4.21619920616667,2.8438830595,4.211963132,4.21581207333333,4.65940867583333
"MMP17",6.09914751833333,5.9737255,4.104290959,6.18067867733333,6.14355515133333,6.32203539733333
"MMP19",5.6701467445,6.03750918866667,6.4638556645,5.1641477805,5.915055583,5.67140706583333
"MMP2",8.36063644216667,9.34496862583333,7.64712989016667,8.7005286545,8.39654953,7.30506627016667
"MMP20",1.9258320995,2.43852603316667,1.63879645833333,2.50048946533333,3.1593965955,2.056140523
"MMP21",3.24840496583333,3.814768239,2.86218405983333,2.98521576966667,3.65347394216667,3.05329461533333
"MMP23A /// MMP23B",3.80203802266667,3.96914846083333,3.546357032,3.88984472883333,4.34247612366667,3.91460825233333
"MMP24",6.36899077,5.98893742216667,4.34923901816667,6.714450843,6.192033569,6.65096414691667
"MMP25",4.39607945591667,4.176907869,3.25633351416667,4.35845134183333,4.69657518866667,4.58413845816667
"MMP26",4.29794804266667,6.76906781966667,8.29090355716667,5.54364785083333,8.01560710666667,6.31720746483333
"MMP27",2.47790184883333,2.36411472216667,2.11716991066667,2.54079326116667,2.09370361483333,2.062438031
"MMP28",5.99273036133333,5.65215674866667,4.1678146405,5.68576379566667,5.9328044045,6.303002814
"MMP3",2.28739921566667,2.21639454483333,2.02520013116667,2.141296598,2.06597898833333,2.0136728335
"MMP7",3.64985724466667,6.107420465,5.51763299816667,9.81547948166667,4.45485584383333,4.56356819716667
"MMP8",2.85421546283333,2.431613384,1.676118767,2.38230904383333,3.66213236433333,2.55160754266667
"MMP9",3.48118329716667,3.18481558466667,3.52571654183333,3.73048928566667,2.93299785683333,3.263467474
"MMRN1",4.54652479633333,3.76428585883333,6.4398503095,3.08188065783333,3.49660387,3.70501182883333
"MMRN2",3.56310277416667,3.098653279,3.6994359395,3.31955115533333,3.6303240155,4.29515331516667
"MMS19",6.39683784966667,6.46013950266667,6.2945912005,6.24916162,6.613403004,6.75603605016667
"MMS22L",4.738683937,4.752817249,4.08386931508333,4.4195997395,3.937846392,5.48185294366667
"MN1",2.604538687,2.63143553516667,2.45801316516667,2.17516027266667,2.54436227033333,2.26729213166667
"MNAT1",4.32877110666667,3.3375510665,5.6160539045,3.96033738366667,4.308263333,3.693077046
"MND1",3.15157481933333,4.393571616,2.74372518966667,3.52370206583333,2.54157054666667,3.56348127466667
"MNDA",4.73118842133333,2.35690961183333,3.46472229766667,2.99537947316667,3.134258154,2.86818625933333
"MNS1",3.308076713,3.74290173866667,4.42735811766667,3.37793183283333,3.693884192,3.44529927316667
"MNT",4.99943774883333,5.87321274666667,4.91480652916667,5.66543744466667,4.88520489216667,4.8698995215
"MNX1",3.33108022766667,3.30611604716667,2.73355843933333,3.891586553,4.108689533,3.422198797
"MOAP1",4.70923518766667,5.569811781,7.46905779183333,5.75403285366667,5.9158497495,5.97842405416667
"MOB2",7.62949835866667,7.30205627116667,6.14279336366667,7.89168849933333,6.77203806816667,7.12779493283333
"MOBKL1A",5.68231964316667,5.595874782,7.2045469855,5.46809977683333,5.2750391395,4.91351994716667
"MOBKL1B",7.20944612883333,6.45535303466667,7.8463980355,7.1298190695,7.734850755,6.26675613016667
"MOBKL2A",6.61623374583333,6.29105720066667,6.0323360135,5.93752061466667,7.1320715825,5.781209667
"MOBKL2B",6.52617488766667,6.201059965,5.94724298083333,6.0283638455,5.5380466555,6.53908332
"MOBKL2C",4.94391569183333,4.644891888,4.32474798066667,4.38772238583333,5.29440218833333,4.47048320666667
"MOBKL3",6.5753351215,6.38348377633333,7.4247211475,5.770187208,6.0479133635,5.776194034
"MOBP",4.994164908,4.76001860016667,3.74466320041667,4.311522307,5.20308177416667,5.385420391
"MOCOS",2.9957631685,2.80184039158333,5.85724097083333,1.96270772466667,2.78482113733333,2.25857405416667
"MOCS1",4.82162438366667,4.36323554416667,4.28249576916667,4.63787573316667,5.6333274655,4.80091271966667
"MOCS2",6.141196259,6.40375044983333,5.37205272433333,6.1283271005,5.67748443733333,4.72459428683333
"MOCS3",2.8213771345,3.07268835883333,4.24111733033333,3.18500490566667,2.63262376733333,3.35817891333333
"MOG",4.27473796733333,4.3090957345,3.24762336133333,4.1293899145,4.78008812583333,4.58788318016667
"MOGAT1",4.30053444383333,4.95851194366667,3.9935749885,4.167566206,4.59471409933333,4.3350023415
"MOGAT2",5.01883883866667,5.22453347766667,3.95635592583333,5.654274497,5.36642085233333,4.58086596766667
"MOGAT3",5.4174927605,5.13442040683333,3.78427093666667,4.88804164166667,5.52344434266667,5.57492823166667
"MOGS",4.332900421,4.45436383166667,5.11961698683333,3.56433014183333,3.92990356183333,3.78565109433333
"MON1A",5.47950018633333,4.50251660216667,4.27839079166667,4.83655420433333,5.55631990433333,5.08140107583333
"MON1B",5.54616760866667,5.2411429255,4.79311603433333,6.0323360135,5.60806374816667,6.070387764
"MON2",4.94917984616667,4.89851796233333,3.95424764133333,6.17507749716667,5.8522854845,7.45918875816667
"MOP-1",2.590625545,2.45595635616667,2.26199392133333,2.648587098,2.72599259633333,2.9487022455
"MORC1",2.07467103383333,1.8986184255,1.7142610385,2.107751002,2.55186164966667,2.34396552333333
"MORC2",6.29207116583333,7.23206849183333,5.58990815233333,6.95983183866667,6.13487521383333,6.5740241945
"MORC3",2.57296798283333,2.7752652165,5.13698946,2.8345174125,3.15518597633333,2.84937932283333
"MORC4",4.30944980283333,4.99114980183333,5.48960477666667,5.17758405416667,5.132080237,4.95095576216667
"MORF4",9.174716369,8.6289724275,7.37489479533333,9.6097061905,9.58675096566667,10.003641508
"MORF4L1",10.3123827736667,10.1128639708333,10.8239591966667,9.956619452,10.3201380658333,10.2986714835
"MORF4L2",10.69623928,9.7662200705,10.3721493391667,9.256429713,9.8854756235,10.0692961366667
"MORN1",4.86583616516667,5.16816319733333,3.996094028,5.16930673416667,5.10549328,5.72885280666667
"MORN2",5.08045237816667,5.09008232366667,5.81688690066667,4.80292669866667,4.86569296383333,4.12863935283333
"MORN3",3.1023189995,3.27301465116667,2.90872221366667,2.93264785666667,3.01974728083333,3.58433302983333
"MORN4",5.04306070766667,4.51073856366667,4.45950812666667,4.04414270316667,4.40388028616667,4.40932017516667
"MORN5",2.49940051466667,2.48889060733333,4.12773341983333,2.01546464883333,3.125274784,2.6277268745
"MOS",2.83853839866667,2.45357039283333,2.2167981295,2.39986864283333,2.11947157716667,2.44744493583333
"MOSC1",4.71913651366667,4.4904595555,5.68301312766667,4.76747268366667,4.4802110795,5.09771564766667
"MOSC2",3.43836035566667,3.58070431383333,4.44924150633333,3.58569655616667,2.973776787,3.08904512133333
"MOSPD1",5.64108646316667,6.4274906895,6.52754740183333,5.4650581885,5.0317987165,5.50784893833333
"MOSPD2",5.464800068,6.45475948533333,5.94861022983333,5.44517095033333,3.65695858833333,4.637656513
"MOSPD3",4.008889225,4.97937687233333,3.7237538725,4.88804164166667,4.21894813416667,3.89204746733333
"MOV10",5.1553866495,6.1404467505,5.20842289825,5.62203889616667,4.9696191185,5.41930542933333
"MOV10L1",3.4139219745,3.37087755983333,2.9061183645,3.084296494,2.68209129983333,2.84207326016667
"MOXD1",4.29895380883333,6.07016960133333,7.17215365066667,6.81706501933333,5.595874782,6.02494100483333
"MPDU1",5.38960867033333,4.34414308616667,5.87929792366667,5.30569137183333,5.10442576266667,4.999529011
"MPDZ",3.74081984916667,3.7636302825,5.307545594,3.91191635,5.08928676966667,4.01162607166667
"MPEG1",5.14878188366667,4.31372098,4.69693611583333,5.82948199566667,4.904600691,4.05477021566667
"MPG",7.714067008,7.65751382183333,6.63720214466667,8.045986455,7.3973952695,7.601996683
"MPHOSPH10",7.97549877583333,8.534102517,6.65037198383333,8.51901219366667,8.67340237033333,9.42113705183333
"MPHOSPH6",6.71865322383333,4.87542794816667,6.26624531316667,4.81438189866667,3.78587934183333,4.51175941466667
"MPHOSPH8",8.58622608516667,9.75192723366667,6.50344836891667,10.6179709416667,8.58422947433333,9.40747805733333
"MPHOSPH9",2.85421546283333,2.400290675,3.37966034316667,2.37345574533333,2.017818403,2.51074377366667
"MPI",6.743274917,6.24382278733333,6.242219923,5.907118246,6.87059906116667,6.56075033933333
"MPL",3.05750306066667,2.73208607616667,2.6977712525,3.38453016116667,3.65362736083333,3.86626203333333
"MPND",6.57114950866667,6.501207587,5.24825956783333,6.54287294466667,7.38698004766667,6.980156533
"MPO",4.945436434,4.784997662,3.96415419283333,4.59769025216667,4.911946628,4.5773248225
"MPP1",5.52091411583333,4.9656233535,4.46063923216667,5.22180310566667,5.77851806983333,5.2280455725
"MPP2",4.16851816766667,4.3246700435,3.3419272915,4.13394136066667,3.61959394083333,4.72020669166667
"MPP3",6.05770129333333,5.49754293833333,3.8540706885,5.92175915783333,6.7602755545,6.83534797666667
"MPP4",2.71658081566667,2.9643665865,1.8643332365,2.06174820716667,2.32503622583333,3.55818109133333
"MPP5",6.60107772316667,7.12168130816667,6.25318108166667,6.83492587983333,4.5799465215,4.837149322
"MPP6",2.65994960266667,2.4403349205,2.922338556,2.29506267133333,2.616065233,2.07875864883333
"MPP7",2.81947757683333,2.77888307416667,3.160119113,2.86372589066667,2.8022830725,3.2814225565
"MPPE1",4.0565161475,4.07343003566667,5.2894898925,4.251696504,4.42304225333333,4.27622546633333
"MPPED1",6.53150657483333,5.84109860416667,4.320892648,6.544502334,6.61828179216667,6.78307785633333
"MPPED2",2.412435831,4.34508914766667,5.33100453583333,4.17033123416667,3.88564850816667,3.86047820566667
"MPRIP",8.38431372833333,8.63920498166667,7.11284447416667,8.06567326533333,8.42749005333333,8.208347555
"MPST",6.889778111,6.907085524,5.97812297383333,7.08418418183333,6.60331625816667,6.45371591933333
"MPV17",7.67287742983333,8.06041641633333,6.51232831483333,6.8747105735,6.66337106483333,5.92498431433333
"MPV17L",2.40236241683333,2.7549653715,2.224165794,2.68200033333333,2.6835181475,2.20489808433333
"MPV17L2",5.905883217,5.69733267266667,4.96505791433333,4.7992838075,6.03520751083333,6.00831719616667
"MPZ",2.13178256866667,1.82786784833333,1.76133938133333,2.33652702866667,1.85425245733333,2.1670104275
"MPZL1",4.56254701866667,4.95924614466667,5.77437440366667,5.10293321066667,5.07913828016667,5.39670184016667
"MPZL2",5.18306959816667,5.098029981,7.83338512866667,5.32030012258333,5.60158120083333,6.47736361816667
