"","GSM3045867","GSM3045868","GSM3045869","GSM3045870","GSM3045871","GSM3045872","GSM3045873","GSM3045874","GSM3045875","GSM3045876","GSM3045877","GSM3045878","GSM3045879","GSM3045880","GSM3045881","GSM3045882","GSM3045883","GSM3045884","GSM3045885","GSM3045886","GSM3045887","GSM3045888","GSM3045889","GSM3045890","GSM3045891","GSM3045892","GSM3045893","GSM3045894","GSM3045895","GSM3045896","GSM3045897","GSM3045898","GSM3045899","GSM3045900","GSM3045901","GSM3045902","GSM3045903","GSM3045904","GSM3045905","GSM3045906","GSM3045907","GSM3045908","GSM3045909","GSM3045910","GSM3045911","GSM3045912","GSM3045913","GSM3045914"
"ABCB5",5.184126851,5.24570341533333,5.14982581033333,5.29499908666667,4.85605945333333,4.79849021866667,5.12842467833333,4.91663615933333,5.49202626666667,5.27406377166667,4.805168629,5.17263289933333,5.08996659666667,5.11836962633333,5.284969155,5.22366074566667,5.083877988,4.84209128566667,5.177718658,5.29660869033333,4.80422529466667,5.32368552966667,5.55839428133333,5.140990517,4.979565691,4.539536,5.03276809866667,4.74818987,4.87938568133333,5.21998713133333,4.88820618233333,5.177727267,4.82619032933333,4.764833184,4.655476328,4.90476038533333,4.916726777,5.22774273533333,5.58947288866667,5.0043274,4.91397640333333,4.92889680966667,5.728881004,5.550306431,5.50776257666667,5.195684155,4.894873076,5.90230570133333
"ABCB6",11.633,11.815,11.993,12.067,11.748,11.292,11.761,11.393,11.383,12.076,11.526,11.067,11.52,10.791,11.766,12.403,11.282,11.934,12.465,12.027,11.128,11.734,11.91,11.75,11.873,11.239,12.379,11.279,11.861,11.929,11.026,11.627,11.428,11.83,11.182,11.95,12.194,12.341,11.436,12.539,12.303,11.264,12.619,11.992,12.318,12.239,11.541,12.702
"ABCB7",11.06,10.664,10.589,10.743,10.82,10.748,10.532,10.657,11.227,11.113,10.79,10.404,10.409,10.424,10.558,10.481,10.916,10.764,10.711,10.473,10.816,10.637,10.458,10.403,10.58,10.951,11.008,10.856,10.796,10.679,11.006,10.921,10.84,10.784,11.017,10.942,11.022,10.934,10.851,10.715,10.95,10.617,10.916,11.037,10.752,11.065,10.688,10.684
"ABCB8",8.1684,8.7161,8.611,8.58485,7.96615,8.34565,8.47105,8.38865,7.837,8.14955,7.95925,8.45175,8.311,8.6091,8.4814,8.21035,8.03185,8.63325,7.83135,8.4603,7.43025,8.24355,8.34375,8.74615,8.35845,8.10645,8.0543,8.36175,8.14835,8.2124,7.91895,8.03065,8.4685,8.6601,7.90105,7.8405,7.8483,8.81285,8.0435,9.185,8.10535,8.95555,8.9797,8.9054,9.58825,8.2989,8.56385,8.45725
"ABCB9",6.0052518675,5.5545909615,5.8227544175,8.0892996275,7.631348253,5.510104932,6.6378898725,6.0434260875,5.037124069,6.0025449305,5.941596501,5.6329966645,6.2472189905,5.516272584,5.884461391,8.190916049,5.495217509,5.522069845,7.3875148875,5.3455095915,5.7013999055,7.844661546,5.0550340235,5.4793032905,6.3142303525,7.8200521075,6.352889941,6.5978404425,8.1149483415,8.052046121,5.747839866,5.726156237,5.754923803,5.584663906,5.5301546355,7.23498398,7.756379985,6.937445037,7.9512374515,7.2147824055,7.737399872,5.355773533,8.8555295825,4.8287208165,6.7725610915,7.618987361,7.4083560175,7.974725633
"ABCC1",9.0988,8.9323,8.5547,8.9332,8.8806,8.9882,9.1378,9.693,9.3353,9.3014,9.5552,9.0796,9.1008,9.4593,8.7535,8.6424,9.6379,9.0736,8.6336,9.0037,9.336,8.4855,8.945,9.2104,9.3227,8.6696,9.0672,8.9231,8.6501,8.6088,9.3634,9.1097,8.9872,9.1871,9.4128,8.6646,9.2531,7.9386,8.3678,8.852,8.7959,9.4318,9.1676,8.7648,9.3331,9.0843,9.0128,8.5639
"ABCC10",6.761593539,7.35624596066667,7.01114960333333,7.37460842933333,7.144181553,6.73610032166667,7.35649284833333,7.176698933,6.546354264,6.81345383066667,6.661673531,7.23013371433333,7.167558377,7.25717144466667,7.276654975,7.03942180033333,6.732070937,7.02303085633333,6.551174758,6.85834631633333,6.70764327133333,6.96590264266667,6.439963381,7.099823878,7.33646701166667,7.22965002333333,6.87951587366667,7.13083586,7.00780916466667,8.013779376,6.955952133,6.83706583133333,7.40972638733333,7.233637957,7.226629165,7.227381742,6.976732734,7.121362179,7.25047367933333,7.43040133266667,7.02106509233333,6.82938824533333,6.25624764733333,6.977087116,7.059920946,7.01930242233333,7.234692856,7.25824733766667
"ABCC11",6.597,4.1473,4.5623,4.9523,5.3125,5.5683,3.1372,6.972,4.1667,7.8034,7.155,4.6117,7.6108,4.6505,4.59,7.1792,5.7765,4.2385,5.7919,5.2617,5.3171,4.434,2.221,4.0734,6.1812,6.3713,6.3017,5.4242,6.6053,4.8372,5.5648,6.314,3.704,4.8796,6.4806,5.8021,6.2068,5.1496,5.9266,7.4375,6.2596,6.4823,6.7895,4.7314,4.9177,5.5731,5.0431,5.7773
"ABCC12",4.7842,3.704,4.4622,4.8513,3.7826,4.4588,4.8766,3.9249,4.7912,4.4959,3.9649,4.547,3.0003,4.5217,4.1371,4.0675,4.7189,4.7286,5.3506,4.7051,4.1362,5.295,4.8979,4.1156,4.6505,4.5863,4.9797,4.5925,4.2273,4.856,4.7466,5.0594,4.7103,4.0151,4.8245,4.7483,4.9726,4.857,4.8497,4.6936,4.2349,6.2625,6.0175,4.8004,4.4088,4.7765,3.9992,5.182
"ABCC13",4.931530944,4.4333274425,4.582105369,5.5908468155,6.058224408,5.5772876395,5.1255388935,5.089826851,5.450391002,5.0966485675,5.0010817835,4.5015871565,5.528033006,5.5252345975,5.7331250275,5.8491688265,5.4040076625,4.8349184625,5.3155204205,4.8103668445,5.24033742,5.540794385,5.912235504,5.2207744895,4.1621049585,4.8012472275,4.2271315855,3.783385598,5.581174952,6.4393024345,4.7480135735,5.4845371665,4.4571845345,4.313522622,4.6884157665,5.021924391,5.233647124,6.016099669,6.873893171,5.933353869,5.531667377,4.8391827165,4.785353114,5.3362054655,6.663099727,4.8696965475,5.2518826755,4.7657798335
"ABCC2",5.066003913,4.648529926,5.0270529805,5.5565031555,5.035552308,5.218056072,4.9046883765,4.809482785,5.211349857,5.5630739925,5.615634827,5.0863690465,5.9825837345,5.1559566785,5.0499969525,5.053916001,5.16419021,4.9872863455,4.369309408,5.0390132585,5.3290967295,4.9313543905,4.603099165,5.109310184,5.2014495165,5.0447509635,5.6381619205,4.6210227675,5.0826363455,5.4293988085,4.6813803155,6.1597333455,4.8473475185,5.453640875,5.3745685165,5.368210673,4.0671701925,5.1391815515,5.5035294625,5.2841948515,5.135006308,5.3959239555,4.8736997455,6.582317689,4.3717774425,5.242627531,4.8934979425,4.799546907
"ABCC3",7.336739565,11.381415045,11.58726068,7.5428545245,9.099465107,8.4604184815,11.927966915,8.8819597045,9.8602267,7.3331054675,8.7773396675,12.147626815,7.868579347,12.044769215,11.5569857,8.0432756585,9.2230465095,11.74641117,6.922301789,11.662964185,8.8454871115,10.19643427,11.271674925,11.04198007,11.753932645,9.530622221,7.865684355,11.085858885,7.9024748865,8.01525956,9.901214207,7.812532688,11.89524394,11.725623375,9.503571177,6.179852224,7.6221012965,6.3573845685,8.6930133235,6.3279150575,8.1483974635,8.6280728915,8.3514973625,9.536279195,10.440129705,7.897904432,11.543878175,6.8159198715
"ABCC4",7.0757,6.5157,6.3745,6.5544,6.359,6.341,6.4284,6.8139,6.9073,7.1678,6.7785,6.2282,6.5312,6.7405,5.4892,5.568,6.7584,6.2522,6.5385,6.4559,6.6913,5.7853,6.3,6.0035,6.3059,6.3776,7.8326,6.7975,6.1999,5.7765,6.2184,7.1348,6.386,6.7288,5.9811,7.133,7.0235,6.3439,5.4442,5.4509,6.4977,5.4006,4.5888,6.0444,5.7732,6.9319,5.7134,6.4971
"ABCC5",9.91546036333333,9.54396287,9.09792941666667,9.41629564,9.46766001333333,9.01871818666667,8.98930987,9.46398681333333,9.19156470666667,9.66650617666667,9.07103834,8.90076650333333,9.24258538333333,9.10060313666667,9.00570941666667,8.92995481333333,9.58488888333333,8.69880074333333,9.74074676,9.08503251333333,9.35679359333333,8.77518933666667,8.82553241,8.890299553,8.53709805366667,8.95247895,9.38111253666667,9.03356959666667,9.13897668666667,8.80800306666667,8.79386379333333,8.75819031333333,8.640256786,9.07826811333333,9.67637899666667,9.93651648333333,10.1717701466667,9.44919733,9.40204019,9.68860115666667,9.12281938,9.24816278,8.88224220666667,8.65192523,8.92298474333333,8.89428462666667,8.651670715,9.73032861666667
"ABCC6",7.860816098,7.14012016825,6.4863889175,6.93313240825,6.7038023115,7.91828840075,6.864791375,6.96089725075,7.61847693125,7.8570311725,7.36532881125,6.53995315225,8.079389753,6.42880586025,6.43450675825,6.88673571175,7.9224109055,7.01241145375,7.02561343975,6.688937468,8.241692874,6.581247097,6.830775322,6.3537636775,6.9154901205,7.07842968275,7.502446462,6.623760246,7.26137479625,6.609133963,7.494446743,8.05934625,6.52660202925,6.27164899575,7.57160130525,7.2366455415,6.97710502675,6.82883750225,7.04036901725,7.225066055,6.96600869925,8.25586411125,6.14632014675,7.7834244755,6.8318948035,6.76769950825,6.9114756975,7.07009593575
"ABCC6P1",5.4557,4.2225,4.5295,5.0888,5.2851,5.4116,3.1372,5.3906,4.4959,5.4168,4.8771,4.8037,5.5466,4.5875,3.9963,3.7999,4.9892,3.0983,4.7387,4.354,5.4849,3.904,4.5781,3.8219,4.6737,4.8031,5.2261,4.3856,5.2293,3.5483,5.0693,5.0862,4.0725,4.2622,5.5626,4.2377,4.9484,4.3867,4.5151,5.2851,5.0252,4.9268,4.8497,4.2401,4.3715,5.0853,3.1685,4.3867
"ABCC8",9.921238401,11.54615651,12.16950788,11.48728065,10.99199503,7.01362706,12.18270832,8.871684432,7.990051765,9.418865388,6.988521014,11.7065505,7.874412563,11.82795096,12.07208415,11.54937415,6.115502556,12.81051854,10.39967421,13.08842787,8.224610555,10.9421259,11.91673327,10.63919576,12.91852382,11.61485656,10.02367664,12.02931821,11.59126236,11.33611783,7.820552415,11.27140902,12.4919708,12.52831959,7.21877682,11.61602285,12.53557944,11.06101332,11.30310359,12.01504517,11.44922989,7.94032075,11.40220777,11.44205318,11.8487314,12.00266164,12.08118561,10.7672199
"ABCC9",6.6053,7.7083,7.7087,6.2256,7.07445,6.712,7.56385,6.33485,7.38905,6.41895,6.4425,7.85705,6.14705,6.6836,7.7848,7.10035,6.37975,8.32205,6.3017,8.25355,6.3884,7.3702,7.9794,7.8177,8.42315,7.2964,6.18965,8.00575,7.2908,7.16555,6.25485,7.78815,7.2434,8.94665,6.5725,6.74255,7.1914,6.63225,7.73025,7.0197,7.38715,6.2814,6.72155,7.9192,6.7931,7.75665,8.03175,6.46635
"ABCD1",6.49483333333333,6.49246666666667,6.309,7.27156666666667,6.75233333333333,5.8941,6.74073333333333,6.35693333333333,6.1827,6.11143333333333,5.96613333333333,6.48756666666667,6.40493333333333,6.14876666666667,6.77253333333333,7.07743333333333,6.09223333333333,6.45456666666667,6.75783333333333,6.124,6.28953333333333,6.5873,6.60836666666667,6.06106666666667,6.28073333333333,6.47033333333333,6.4455,6.27823333333333,7.04463333333333,7.15713333333333,6.04216666666667,6.33753333333333,6.571,6.256,5.8835,7.11853333333333,6.60356666666667,7.16693333333333,6.52956666666667,6.71996666666667,6.80153333333333,5.6304,6.4113,5.97383333333333,6.5225,7.00843333333333,6.877,7.55993333333333
"ABCD2",5.415782924,4.394546227,5.181614816,4.851289359,4.528204624,5.311792547,5.144707906,5.97169129,5.963405943,5.838971958,5.312927152,4.680134972,5.920878052,5.706529662,5.70422555,5.170808425,5.966293203,4.663627423,5.37399502,5.285447266,5.827373645,4.937185914,6.18293576,5.64764337,4.919418004,4.469721109,5.427702855,3.611169279,4.505888882,5.170808425,6.308361198,5.9011477,4.998880399,4.916435294,5.368548987,4.872991292,5.768905741,4.831368954,5.172059456,5.172059456,5.050355175,6.730911186,4.761061888,5.417190391,5.222036898,4.51446218,5.465606163,4.660659667
"ABCD3",6.69075,6.60285,6.58075,6.356,6.4981,6.78195,6.55565,6.6642,6.7175,7.0143,7.0935,6.10165,6.5232,6.4548,6.50815,6.6659,6.6345,6.72555,6.7213,6.6031,6.63955,6.5903,6.44395,6.41135,6.78695,6.8911,6.8602,6.9234,6.71165,6.77225,6.90225,6.5122,6.61535,6.4147,6.80405,6.5332,7.0232,6.6467,6.42045,7.684,7.8593,7.044,7.8353,7.1402,6.3034,6.63365,6.99385,6.8286
"ABCD4",7.99065,7.74245,8.2515,7.8943,7.69535,8.1093,7.62855,8.2327,6.66755,7.4798,7.6556,7.9455,7.90885,8.34965,7.4324,7.64395,8.12195,7.76625,8.005,8.05035,8.2457,8.0257,7.04745,7.49595,7.9377,7.98445,7.60925,7.7718,7.86035,8.01685,7.5164,8.12765,7.7154,8.2217,8.15545,7.4451,8.09805,10.48675,8.2027,8.77255,7.8053,8.3989,8.1181,8.3218,9.9245,8.34005,7.5709,7.81345
"ABCE1",10.209184,10.207870055,10.43452835,9.6699061,9.690791125,10.191094875,10.22118327,10.40323079,10.29813528,10.45676403,10.267923985,10.32024754,9.94150883,9.98375445,10.043235645,9.5521668325,10.337848215,10.26912988,10.02350918,10.209612345,10.09191457,9.5712042355,10.090713815,10.101004075,9.95391693,9.695060475,10.287919825,10.24584227,9.501486605,9.73683487,10.34725486,10.030882075,10.07384959,10.43894681,10.489800305,9.81723336,9.749592965,9.52488324,9.497299605,9.371867285,9.869228665,9.983082115,9.3614445695,9.18434683,9.38724787,9.706644355,9.864335275,9.541673505
"ABCF1",11.989,11.985,12.117,12.197,11.705,11.791,12.201,12.529,11.681,11.717,12.076,11.744,12.412,12.148,12.022,11.903,11.888,11.95,11.742,11.819,11.756,11.599,11.838,12.131,11.85,11.937,12.207,12.282,12.15,11.875,12.05,11.846,12.343,12.044,12.16,11.933,11.622,11.628,11.973,10.894,11.445,11.51,11.311,10.837,11.04,11.802,12.289,11.916
"ABCF2",10.47091426,10.75181092,10.84427355,10.86602009,10.55288036,10.49408072,11.28650432,11.14896056,10.41674384,10.30844708,10.34938625,10.78883825,10.91841774,10.58809598,10.90019162,10.45526425,10.16016184,10.7783648,9.974042827,10.31874423,10.1885646,9.952196993,10.43341827,11.25003384,10.8825405,10.39461472,11.07318702,11.2896504,10.50600913,10.68133558,10.91499327,10.54854216,11.12636917,11.1537573,10.32924879,10.60528772,10.28552404,10.53256511,10.38963265,10.06943042,10.49055965,10.37928942,10.7501017,10.07190388,9.974744944,10.37846553,11.16707257,10.9429964
"ABCF3",11.879,11.797,12.142,12.757,12.492,12.042,12.02,11.904,11.521,11.905,11.884,12.308,12.503,12.098,12.613,12.084,11.761,12.294,11.947,12.003,11.745,11.872,11.781,12.362,12.253,12.332,12.448,12.25,12.771,12.579,12.262,11.933,12.514,11.993,12.397,12.07,12.716,12.467,12.333,12.328,12.249,11.9,12.305,11.915,11.76,12.038,12.77,12.3
"ABCG1",9.7294,9.8166,9.5338,12.907,12.387,8.8482,11.497,9.2553,8.8019,9.3591,8.408,11.807,9.7883,11.399,9.6955,12.894,9.0517,10.833,12.573,10.245,9.2729,12.516,10.005,10.726,11.549,12.797,9.3327,11.48,12.744,13.054,9.2097,9.2132,11.507,10.506,10.008,12.691,13.162,12.579,12.645,12.411,12.538,9.4123,13.362,8.7758,12.001,12.677,12.143,12.624
"ABCG2",7.888623838,7.152191544,6.955785127,6.974309049,6.764887746,8.008289534,7.610841597,7.976242906,7.860771243,8.111902735,7.465831394,7.576729728,7.709953771,7.080719491,6.666093326,9.374408225,7.559625398,6.640413196,7.250852737,8.278430916,7.954385173,7.514107208,7.006924086,6.496040997,7.339025719,6.842823949,7.129832178,6.98306686,7.152930921,6.613807403,7.794762209,7.854811055,6.616260414,6.282531875,7.939065959,6.817598864,7.485503719,7.433899825,6.928100941,7.462938194,7.431899478,8.6756306,5.335061618,8.069959717,6.597605181,7.13561491,7.127899439,7.290798071
"ABCG4",7.1752,5.9204,6.1048,6.2212,5.9537,7.0442,5.7042,7.4201,7.3456,6.9243,6.7548,6.0501,7.4526,6.6841,7.0833,6.1799,6.5029,5.9367,6.0224,6.4346,6.7444,5.804,6.597,5.6671,5.7776,6.1853,5.8829,6.0333,5.8421,5.8327,5.8462,7.1854,5.7299,6.2472,5.6941,5.6956,6.0739,5.5693,6.4543,7.4206,5.9199,7.7644,4.8053,6.3019,6.5219,6.231,6.1506,5.5875
"ABCG5",6.3156,6.1602,6.5975,5.8922,5.7471,5.6893,6.4982,6.1884,5.2212,5.8696,5.9496,5.6353,5.5777,5.04,6.5904,6.2762,6.0642,7.0032,6.1546,5.9669,5.9578,5.7664,5.8272,6.3316,5.9196,5.9694,6.0186,6.4943,5.9504,5.5915,6.1643,5.9253,6.1141,6.5849,6.0204,6.2902,5.7447,5.8122,5.8377,5.772,5.4805,5.5765,4.709,4.9384,5.1476,5.1152,6.2605,5.6081
"ABCG8",6.032302207,5.534016489,6.436905294,6.044420738,5.737984393,5.604589336,6.154842766,5.636357838,5.166212011,6.065891099,6.049988481,5.573052854,5.877825242,6.270902047,6.666093326,6.658377661,5.878847141,7.644278184,6.089586624,5.761583616,5.393432256,6.245179685,6.444689997,6.10068794,6.321762195,5.969174696,5.651086653,5.841332896,5.808191127,5.988475676,6.092122168,5.189872691,5.778656749,6.336621276,4.776497135,6.24795063,10.48161148,6.596207915,5.47408342,6.590605279,5.946934754,6.237731186,5.030261076,5.417190391,5.698449121,5.487544266,6.83468395,6.518180523
"ABHD1",6.5085,5.0136,5.1816,5.9389,5.3125,5.6391,5.1915,5.7737,6.7282,6.4892,6.0844,5.8596,6.3201,5.1528,5.4892,5.4432,6.6944,5.2351,6.0355,5.9665,6.3482,5.4835,4.9726,5.4872,4.5725,5.1046,6.1866,5.6766,5.2156,5.8661,6.3649,5.4277,5.7114,5.4301,5.8382,5.4242,5.3572,6.0992,5.4741,6.0961,6.1007,7.5815,5.2808,4.7314,6.0605,4.2684,5.6027,5.6631
"ABHD10",4.6813,4.2909,4.8277,5.2731,4.7522,4.5276,4.3288,4.5547,4.42,4.3347,4.5019,4.8868,4.2063,4.5875,5.0485,3.7999,4.3167,4.6636,4.2152,4.9543,4.7721,4.6439,4.6936,5.338,3.1355,2.4652,4.6947,3.4947,5.3645,3.5483,4.5636,4.2824,3.4222,4.1086,4.7331,4.334,2.1252,5.1496,3.7483,4.9085,4.5969,4.6439,6.0175,3.9649,4.5276,5.8554,3.7052,4.7572
"ABHD11",10.8481146376667,11.12836007,11.10788914,12.0246977366667,11.7572204166667,11.0862488436667,12.0400572266667,11.1519784833333,10.10274636,10.8251336086667,10.8714578836667,11.7989957733333,11.5032598966667,11.5058723433333,10.9978573466667,12.0550073666667,11.12313261,11.4952596933333,11.48793996,11.3854857766667,11.3655203133333,12.04453927,11.2595089566667,11.31773503,11.9179878966667,11.6552060266667,11.12256192,11.7505208833333,12.0872665533333,11.8111784866667,11.0091967966667,11.1975029366667,12.1386901766667,11.0811757033333,11.001685692,11.2589494166667,11.278627082,11.41158389,11.9172359866667,11.2258731303333,11.58876601,11.1718440933333,12.3935897866667,11.3660459776667,11.7970620966667,11.3746242933333,11.9395822066667,11.4758113733333
"ABHD11-AS1",5.7796,7.379,5.9052,6.1144,6.2358,5.708,7.7973,6.0198,5.7137,6.1159,6.3204,7.2678,6.0403,6.5664,7.1154,6.5534,5.8531,6.6952,5.257,6.0437,6.2043,7.3108,5.7149,7.3524,7.6952,7.3308,6.0135,8.0385,6.3656,5.9006,5.8462,6.2068,7.4003,6.0501,5.9885,5.7342,6.7936,6.9171,6.7516,5.37,7.1589,6.6434,6.9058,7.0397,5.5817,7.5209,7.7443,5.0531
"ABHD12",9.667418668,9.555969433,9.751833728,10.53256511,10.42067429,9.140233767,10.30844708,9.626890002,9.494378875,9.782573691,9.611468978,9.765995959,9.829286969,9.438837692,9.839410769,10.96595422,9.289217213,10.11324182,10.5423076,9.690473059,9.823501871,10.20612555,9.890788611,10.41999437,9.378150708,10.59154296,9.551209914,10.3444013,10.31890896,10.15421313,8.461910695,9.253456454,9.217102369,9.438686109,8.14980622,10.28298121,10.23053484,10.13057213,10.56446825,9.965432839,9.836915228,8.122672552,9.800868174,9.046132597,9.694087899,9.866604683,10.12760637,10.26667208
"ABHD12B",5.3439,5.00165,5.0296,4.73775,4.9646,5.0388,4.99945,5.10405,4.5816,4.9583,5.095,4.9971,5.6576,4.77835,4.64355,5.05965,4.89635,4.9049,4.91945,4.2177,4.93705,5.7804,5.12085,4.62995,4.984,4.91475,4.78985,5.3478,5.2758,5.1754,4.7528,6.01135,4.72885,4.5697,5.37315,4.8986,4.83005,5.11835,5.46895,4.01605,5.48025,4.73465,5.8713,4.34995,5.19595,5.7803,5.45735,4.50735
"ABHD13",6.3475,6.2562,6.4801,6.0549,5.5716,5.85,5.9288,5.9052,6.4211,6.3146,5.9622,6.3801,5.8531,6.2311,6.0672,5.6629,6.3417,6.1336,6.2195,5.6406,5.8134,6.3981,5.1375,6.2663,5.0693,5.6657,6.0526,5.8777,5.5492,5.6775,5.6745,5.4649,6.1059,6.0632,5.5731,5.8021,5.6511,4.7577,5.7031,5.8829,5.561,6.7309,4.5039,6.2214,5.2889,5.3388,5.5278,5.3388
"ABHD14A",13.27548047,13.264847415,13.59858585,13.0106457,13.171893775,13.20105935,13.46131138,13.110684555,13.404367775,13.21328766,12.86572776,12.826641725,13.056519055,12.3835581,13.350452,12.79397026,13.105464295,13.52581169,12.438618865,13.609210065,13.05988908,12.92947997,13.29974666,13.168123005,13.229990575,13.0001944,13.185388775,13.04264997,13.005468535,12.909559545,13.20046659,12.96712748,13.19451161,13.34372197,13.020457785,12.689602045,13.10182558,13.03884154,13.23048398,13.1870124,12.865457785,13.46319549,13.578064165,13.58727837,14.02818862,13.72429275,13.296215585,12.829256525
"ABHD14B",10.076,10.767,10.576,10.807,10.933,9.8644,10.888,10.263,10.1,9.4908,9.3131,10.562,10.592,10.026,11.045,10.308,9.9356,10.708,10.034,10.603,9.7757,10.431,10.388,10.468,10.297,10.706,9.9261,10.614,10.984,10.594,10.559,10.361,10.751,10.705,10.274,10.576,10.326,10.738,10.678,10.354,10.619,9.9449,10.548,10.371,10.618,10.853,11.166,10.583
"ABHD15",8.4501,9.1691,8.8951,8.8706,8.7594,8.1824,9.3678,8.1034,7.7652,8.4185,7.9738,9.2017,8.2821,8.6605,8.8594,8.3195,8.4415,9.2256,8.9405,9.0282,7.9597,9.5819,8.8934,8.6299,8.9947,8.6327,8.1195,8.65,8.6277,8.2369,7.7062,8.2578,8.8738,8.7754,7.6902,7.6703,7.9819,8.5988,8.7656,8.8252,8.9291,7.9818,8.2727,8.0453,8.8555,8.6322,9.0106,8.7737
"ABHD16A",9.2678,9.8252,9.7292,10.075,9.721,9.5148,9.9063,9.8974,9.485,9.1441,9.7089,10.054,9.469,9.8383,10.006,9.9333,9.5833,10.186,9.9324,9.7721,9.5092,10.04,9.8908,10.184,9.8702,10.113,9.4232,10.121,10.037,10.088,9.7864,9.6053,10.119,10.073,9.4911,9.9473,9.6866,9.6768,10.016,9.418,9.7772,9.553,9.8883,9.4963,9.8001,9.8197,10.119,9.8063
"ABHD16B",5.0598,5.0576,4.0689,4.5392,4.8929,4.7109,5.1915,5.137,4.4959,4.6403,4.4298,4.8319,4.7359,5.0862,4.9431,4.6445,4.9347,5.0015,4.2962,4.0814,5.1315,4.5756,4.0104,4.8106,4.6737,5.3425,4.9034,5.3695,5.2996,4.9605,4.8596,4.4527,4.5875,4.7286,4.7331,4.6529,4.9293,4.9049,4.9807,4.9391,4.7045,4.6439,6.1752,4.6583,4.7109,4.7212,5.1544,4.7234
"ABHD2",9.684787275,8.850451129,9.25699777,8.791234699,8.851411257,7.892486966,8.823586736,9.028542589,8.238037296,8.370601908,8.421324867,9.03127379,8.181650099,8.943556225,8.992587793,9.349698588,8.550811581,9.020346767,9.188913758,9.327602158,8.913516416,9.066064431,9.466121442,8.60038208,8.273655601,8.34330681,8.712638655,8.747637644,9.068865503,9.165302653,7.969693311,8.551072033,8.455503475,8.535705371,7.671991887,9.410928657,7.881312637,8.527318853,8.333556831,6.7195481,7.957018396,7.230532566,6.727937029,7.537672764,7.015138208,8.699359782,8.191579352,8.433329709
"ABHD3",8.905045876,9.352827775,9.023266816,8.516115182,8.398526243,8.174723746,9.008140197,8.543117107,7.769604875,8.364162791,8.18433903,9.859083662,7.842161541,9.72456922,8.559740224,8.096721572,8.174801756,9.158270877,8.383124511,8.645737863,8.162581037,8.872021252,8.667245251,9.043457888,8.779347175,8.388560746,8.161348004,9.025489028,8.492275361,8.577197366,7.934988012,8.845428529,9.098912572,8.870240023,7.846444795,8.440095583,8.094524026,7.825496596,8.431676794,7.795438828,8.084787183,7.732317038,8.120298199,7.125426053,8.394378593,7.598798235,8.389569362,7.80521431
"ABHD4",9.9997,10.389,10.44,10.667,10.187,10.037,10.319,10.487,9.8157,9.7534,9.9609,10.718,10.701,10.69,11.377,10.639,9.6485,10.909,10.111,10.573,10.145,10.237,10.581,10.711,10.252,10.102,9.8904,10.276,10.714,10.474,9.9168,9.8595,10.539,10.516,9.7887,10.206,10.536,10.341,10.157,9.8633,10.19,9.5774,10.309,10.102,9.7575,10.308,10.844,10.412
"ABHD5",10.91499327,11.85929259,11.6644756,13.05107104,12.29105111,10.90236033,11.92920491,11.02597666,11.16652348,11.23316475,11.07939184,11.51319873,11.10041676,11.18445321,11.81509187,12.7270144,10.40079181,11.45790515,11.65071107,11.02117965,10.68909816,12.33199463,11.46120826,11.64443896,11.35892082,12.44056402,11.5069538,11.99326318,12.66740523,12.86078311,11.01311994,10.99361007,11.54072902,11.72701245,10.88435432,11.84925895,12.39993464,12.14002129,12.41029018,11.17491994,12.45222815,10.45662304,12.75696697,10.18792701,11.48140853,12.3568993,12.41029018,11.7314433
