"","GSM2425674","GSM2425675","GSM2425676","GSM2425677","GSM2425678","GSM2425679","GSM2425680","GSM2425681","GSM2425682","GSM2425683","GSM2425684","GSM2425685","GSM2425686","GSM2425687","GSM2425688","GSM2425689","GSM2425690","GSM2425691"
"CCNH",8.56395531341725,8.53596529427698,8.56846258343785,8.4230510136797,8.67116830612389,8.57771341121779,8.45080693573105,8.61919054372281,8.80164938906693,8.92012194617657,8.87461182290725,9.12271428266707,8.97208305549585,8.69343245465716,9.0108465685679,8.86877552369307,8.59632529600904,9.0310630920398
"CCNI",13.5990980588144,13.6378282362836,13.4886937265539,13.423582091686,13.1899815515021,13.2313021740018,13.5208113863068,13.5461818399274,13.423582091686,13.4128569097939,13.4576873756001,13.4856859199234,13.4620088320175,13.541407615742,13.536515553868,13.4152598028301,13.3330141298362,13.423582091686
"CCNI2",6.07008830564865,5.59551798235463,5.86441126181807,5.02933427600679,5.70935488275314,5.31072510302374,5.30008198101215,5.5743255868936,5.53999626189539,5.61549339745883,6.13867748990555,5.5850628847586,5.88758448825849,5.78085940506745,5.92092350783555,5.62417138956126,5.50468394585132,5.39724199485246
"CCNJ",5.76803925383518,5.60215723780263,5.88259732254012,6.54251390421382,6.03136718379251,6.12644326719821,6.51865457181507,6.24951607085178,5.91185261791227,5.19109633660909,5.75089774763357,5.97330222467229,6.14128338806742,5.78487272341324,5.3293554137347,5.91745204463832,6.36578455715661,6.24479555618032
"CCNJL",5.33278346730931,5.17340690858049,5.75991081355479,5.92679197123609,5.8379828397954,5.81059811068337,5.78252127107492,5.5913078057004,5.43060007537211,5.49597619219686,5.15442604770028,5.50248273105577,4.86023525983087,5.52500988322341,6.20177969144988,5.42942414999886,5.7427386940059,5.79124469323215
"CCNK",11.3287371099584,11.4706710032216,10.8711512517556,10.9753456307101,11.2664374529196,11.0694181204338,10.9566258010326,11.0104405904559,11.1477333456183,11.0063196680913,11.1331594655427,11.1084158977328,10.9691021708688,11.3027884742797,11.1554088982418,11.0215615235241,11.100533476144,11.1825773852789
"CCNL1",9.94488766242831,10.3230489715303,9.97257313279632,9.2113818269963,9.61369971444894,10.0415891504851,9.77031380489467,10.0464772270972,10.7614090003014,10.1801787741577,9.8867344961696,9.69956301457807,9.60379037268351,9.57181512733905,9.26029166598272,9.46202421247986,10.3869131581743,9.83825242975724
"CCNL2",6.71585960845354,6.41585346193668,6.31671995389357,6.22405571393669,6.19474956707053,6.46650362762987,6.54825565993039,6.32397905039528,6.77111121592807,5.80707949558995,6.75565473173183,6.76674077541742,6.58478455735938,6.26459028710574,6.57987872402579,6.54633733317362,6.51210502358064,6.62345750576892
"CCNO",8.56662856556139,8.39363096522911,8.58938434028859,8.54997352448197,8.17330116220944,8.13568086793819,7.81656105325785,8.40725102123606,8.29882673011705,9.20214136140891,8.35670619668618,9.15143865259022,8.66773838375032,8.96668124667151,8.22125195176761,8.03807429919064,7.80801338781693,8.83667641829625
"CCNT1",6.59948651487328,5.9210949452678,6.43296525151501,6.95903355297221,6.18277412206205,6.80875391534441,6.84234757745988,6.54339132755228,6.61664367259116,5.98991011617377,6.46736752652123,6.58355217832811,6.25959941064491,6.40200191137133,7.00716477203145,6.75535964035891,5.95896328136287,6.84493720465322
"CCNT2",9.65724280213918,10.0223218402636,9.62261132283559,9.62490648154455,9.34199188293782,9.9487914500499,9.86319148776241,9.85302201712571,10.0648220501814,8.71318048440545,9.7030338194352,9.52839933224489,9.50500536424684,9.60443473234261,9.42064315858714,9.74630094100781,9.88066526323584,9.77198056249339
"CCNY",10.9652459580002,10.744586523576,11.1325844637851,11.1025261660732,10.5783121704969,10.8289828550389,10.8678623879486,11.0122480063817,11.0497654287673,9.57245383898409,10.7876674168422,10.88590213334,10.7258858583477,10.443352678164,10.9450076405132,10.9898676517683,10.4852898169657,10.7349677074741
"CCNYL1",6.99197255409312,7.30598200852555,7.1285517974825,7.45213051628849,7.21744264496576,7.74096370817083,7.57092250434535,6.79953186126104,6.91784261672048,7.09643749790968,7.1401606344803,7.27902790709221,7.2760449152415,7.10332306220192,7.0172233230957,7.22837581132733,6.73810631484797,7.4335650784564
"CCNYL2",3.97707930624147,3.74785461538529,4.06109719365573,4.49978275783062,4.63965026422767,3.67930443189278,4.42633547857661,4.43634523013171,3.58862230014488,4.33726537178795,4.18134661120475,4.28916252618568,4.28570300791627,3.83070822523471,4.50121600380919,4.08873626366512,4.50289966143674,4.32836149414867
"CCNYL3",5.39231879677338,5.29640124028777,4.87072266083782,5.4620192621112,5.22155154884803,5.39564791859301,5.22910296958856,5.18028911547972,5.45645955858794,5.76662722715175,4.97790056104992,5.54386980972846,5.71194856841148,4.99266579821552,5.2772855400872,5.3488145363296,5.28929482877325,5.15622913386535
"CCPG1",10.7606266972924,10.5380190003169,10.5177420721526,10.7117606209615,9.98359370793208,10.4646732287093,10.6604941157551,10.7372235599152,10.2714722022951,10.5327161741543,11.0346874622849,10.764547246384,10.5049121789495,10.8827667276511,10.9647638374732,11.1937796639087,10.9257634931193,10.4264396918386
"CCR1",6.26135704953705,7.7800492826155,6.58625388604145,6.69370285773196,7.76559680213119,7.62993183468802,7.57224516110562,6.44849034557294,6.53342162574344,6.2202082417009,6.51614787136428,6.40771270011818,6.68349828063808,6.07890566955671,6.4306900540813,6.16705599647158,6.78223752308186,5.99976824849602
"CCR10",5.73685459254635,5.35826648952748,5.55893371634929,5.09101343880922,5.34232468383537,5.14018436222318,4.78866102173534,4.94774880785788,5.36777012812007,6.2302295332521,5.50009423243329,5.1974038626621,5.21323606160234,5.46103179449582,5.45221092395097,5.73034894231381,5.58987761594455,5.35543320656314
"CCR2",5.99847218877861,7.00198864624267,6.77084780623064,6.53417399723784,7.07373306069348,7.14162754324919,7.16267792577417,6.0185783184713,6.23129530596639,5.75523691264648,5.98645303220608,6.31824488557739,5.6602834754538,6.06755267572186,5.93828226278228,6.24731556708331,7.0392509355264,6.30680923567182
"CCR3",4.51984687251663,4.12052828478833,4.16336564718806,4.70971295927493,4.25963262615581,4.69591956138494,4.20163589975903,4.08596174260973,4.2019755982836,4.72846264268031,3.99439887820818,4.14861779922238,3.87636016927848,4.20070537637699,4.43436895287534,3.87863334344503,3.8059169722759,4.508153829717
"CCR4",3.73064430301394,3.45764944571904,4.22959438255473,4.52638011592638,4.35194268308896,4.45383887396079,4.57263462225148,3.46647050963743,3.64985109916774,4.2595199463989,4.34768542590601,3.35221755420758,3.50923471381691,3.58995998688039,4.53543694941748,4.21915101436512,4.15946466141731,4.32384999879903
"CCR5",4.18909630818395,3.806670819389,3.83915731870829,4.34511849783086,4.55842637076513,3.82515123124174,4.23814009994302,3.5656227639684,4.15279509592509,4.75530181674177,4.73422636515006,4.35726259207856,4.37173260281361,4.23739813233306,4.0589285152915,4.90909219875838,3.50465471161306,4.7037525011796
"CCR6",13.6228056800719,13.8195204887964,13.6851484461584,13.3232757454884,12.8351120338192,13.4620088320175,13.4025431061181,13.7275567428138,13.7707247808775,13.569651511868,13.716296449592,13.3232757454884,13.7307184754632,13.8299961732057,13.3750747188232,13.51315265575,13.5828946429463,13.3902629997586
"CCR7",5.28564338772066,5.25912180605768,5.96414537586857,6.24226484681777,5.77534057939032,6.40503285262504,5.54423127247036,6.2622807389823,5.36230120209863,5.90237318486127,4.25649154698823,4.19356620383937,4.85133323551203,4.34904278675494,5.53740634641151,5.06439425590424,5.83676388644517,5.73366291418233
"CCR8",4.46049239633962,4.6434501582589,4.54572961296528,4.76031394672487,4.48232272633278,4.39397474537401,4.02957974549271,4.64709077660008,4.58451617004346,4.45639831344282,4.49366052617246,5.03327431919642,4.61223055460781,4.46762230807044,4.99637455445292,4.56702083600714,4.7448505713198,4.66978607881101
"CCR9",5.60826990504004,5.85952633828362,5.83622990732845,5.63262215592307,5.62907009279516,5.43154072776364,5.52958203893325,5.50946878009227,5.60176811468469,5.79179532121274,5.78946295933256,5.55780094838596,5.89759137412881,5.63171662825444,5.44584520179292,5.56726828387975,5.31643939355004,5.5232878179553
"CCRK",9.38861633158773,9.61706565872403,9.31066040116978,8.71146379476126,8.89423195869876,8.80758631436103,9.33062105049908,8.79603104026685,9.33120641856277,10.0834033478246,9.21828704535289,9.16419611118423,9.43722786377688,8.94777209936217,8.88296199642206,8.7088730292323,8.68193818636105,8.91032630712857
"CCRL1",4.69936650883643,4.57764442760866,4.99464787501294,4.78502490279677,4.58336667699739,4.86789409243721,4.53708403995704,4.64906304827158,4.63171144885162,4.89576798024635,4.62670317829375,4.26028917221948,4.43127822271616,4.46623823815664,4.5326632393973,4.4682944232638,4.88514080744058,4.88474330645838
"CCRL2",4.67585030483476,5.79799787773732,5.04060281078766,5.61406578730236,5.9948193238368,5.19807448522474,5.76387681640329,5.27424153048812,5.02861949536409,4.7299415877206,5.23892783640393,5.41386178743528,4.96822261664214,4.86688266401221,5.35183960174813,5.39758257130891,5.54766543992046,4.83330221170946
"CCRN4L",6.80795132740162,6.44275095783571,6.49106019770761,6.45123782205325,6.75565473173183,7.13068957701974,6.49737029953013,5.8351858681058,6.5480114602459,6.94230524073587,6.33385286451465,6.63360528815463,5.67613593014403,6.70354662660415,7.07463986927472,6.29717013555631,6.67885474922496,6.67327529154191
"CCS",8.60577454588298,8.37564749474643,8.40024485238689,7.65623077466687,7.80278684912283,7.80449090772587,7.44542428960821,7.88754513203153,8.28388825962342,8.92665435545491,8.49658841690621,8.32832603565005,8.30158837819278,8.1922092590461,7.89602390971053,7.81656105325785,7.94787628129262,7.75038113312299
"CCT2",11.3714161215237,11.5505586745406,11.4469353630599,11.9244465365938,11.6837108653967,11.5316070394428,11.3811789113533,11.8387252490101,11.5310596743946,11.6229563601089,11.5484784618603,11.959679918757,11.6444695924701,11.2417858884651,11.3890670883908,11.4102540990293,11.6865718110151,11.3832138763924
"CCT3",11.4178650962286,11.3616005227707,11.363902502539,11.6817794790964,11.9285220245537,11.6631546179666,11.1622074300693,11.4815516603058,11.1105399855421,11.2318978764057,11.2992623245285,11.3616005227707,11.4918074403204,11.2485644010084,11.2324909975203,11.5116814362345,11.6785415410767,11.593019830832
"CCT4",9.02410122362611,8.80924162176057,8.94948316548221,8.9067783615913,8.52999135871879,8.61567914198297,8.6249835147536,8.48952230400537,8.62324232048289,9.0933701824675,8.76934813660078,9.10085589417502,8.94066320826059,8.66952062255293,8.71339668852194,8.5846080200657,8.45935276008272,8.69400630392017
"CCT5",8.52759609190672,8.89332810897233,8.41298072880524,8.72733495545265,8.44422046187718,8.46510540336087,8.61594318907248,8.29758881844025,8.16515151061343,8.64487927479137,8.48687949810994,8.57128643170878,7.97926432479382,8.35696583467743,8.61990470796515,8.52413405936904,8.59361282323892,8.70015031778436
"CCT6A",9.87273314089075,9.55014315092875,9.79799794256243,10.5287342809178,9.9672133739696,10.0981332523519,10.2521519545057,10.3430844900138,9.77275805405283,10.1845590803999,9.86905238016147,9.84650986398796,10.2699341519182,10.2526096865829,10.3719365405287,10.1095588797718,10.2719273469068,10.1035564656742
"CCT6B",7.31764469261915,6.77084780623064,7.47244764188717,7.05300008821546,6.89245587286945,6.36128164843307,6.39944866625641,6.74660769861042,7.726748537559,8.53258525758064,7.74629368445353,8.06605829061368,7.49861117711076,7.75357084305308,7.74012721990991,7.13981694754732,7.53550214579161,7.56693811265208
"CCT6P1",9.79638046003573,9.7640492855824,9.71355399188485,10.6804578625553,9.99690328144986,10.1659732973799,10.4497551721586,10.5994506409577,9.96491041049743,10.0456898589141,9.8111273348052,9.80306241796784,10.247265169147,10.0322604754639,10.2479676852972,10.2403272820435,10.4627423882325,10.4000723470863
"CCT7",12.2670888836061,12.2313351575188,12.1565716448575,12.19691646702,12.6124222753097,12.4196536673695,12.333772797886,12.2670888836061,11.905160902396,12.0545188050532,12.0407129659379,12.2530945881266,12.1565716448575,11.9852249818358,12.2000412092752,12.2739887011602,12.4259270710738,12.2810690373708
"CCT8",12.2192649974671,12.0416871634659,12.2972518581954,12.5372045317649,12.6509525159441,12.5087410636392,12.1333582985736,12.447048310707,12.4266664882839,12.3512083803359,12.5372045317649,12.4550435497359,12.4897771934083,12.296172551374,12.5731150387665,12.5954381240952,12.5528796416666,12.6175402089011
"CCT8L1",4.1422013477477,4.29010756303598,4.2413976231272,4.58558144039907,4.11415135424452,4.05691607286042,4.28734455391876,4.47485088011389,4.56335651723367,4.57818372046895,4.44588319867407,4.72704052338745,3.96901461066748,4.22201964261057,4.42209114664094,4.62646682215837,3.9850844114743,4.41048147288116
"CCT8L2",4.3909585887244,4.10785581133413,3.78930023878707,3.94235788818655,3.48885045054035,3.37024938866567,3.74802535303775,4.2261759471871,3.21008333487435,4.04517348874443,3.38207096312674,4.28351216059272,3.71392781497923,3.66581569340593,4.01779998620914,4.29417173438199,4.0083205083362,3.74715749545379
"CD109",5.5464466148753,6.74729393834656,5.78953390579656,5.98645303220608,6.81441635015564,6.46875566120116,5.86941074583389,6.32490688786298,5.87862554590052,5.62831225557073,6.45080116332241,6.20362462149281,5.99502721609848,5.732569051337,5.78745701770702,7.02375723591487,6.02735003730268,6.45395045447281
"CD14",12.2883513115531,13.1669523090832,11.7420402679202,11.2897485237045,12.8121840977195,12.7416426482659,12.7187006513185,12.2157407316619,11.9498284831286,11.6795772406334,12.3270703159812,12.1165157941795,12.088146189313,11.1548205515074,11.2270405916573,11.7909902188898,12.0829150567521,11.6095189874745
"CD151",13.5236060423601,13.4972019116081,13.3266766370275,13.4856859199234,13.220741655464,13.2665348756094,13.3902629997586,13.536515553868,13.3489009934578,13.6015850851724,13.4518884861743,13.6078296055947,13.6608805714235,13.6820860162514,13.6413371494867,13.5484221576946,13.3730010353281,13.6413371494867
"CD160",5.68536945922625,5.27462247628867,6.44400588992839,6.68085851650263,5.11359382645657,5.90147538825465,5.3929407384647,5.94534925335114,5.61795314290338,5.7766633188599,5.11629821018282,5.31035720888467,5.1262910647125,5.15674931856712,5.33707308294051,5.35256927894114,5.40107576603484,5.43952374108772
"CD163",7.95881113044089,9.91901027140648,7.66015680904316,7.99837244363398,9.92359068267989,10.023095718712,9.08745451390567,8.24669291158746,8.05887958664062,7.75191596537847,8.02428177603466,8.01376349702525,7.91364257357745,7.46154132836758,7.89926845505718,8.33591757901705,8.61848446847808,8.1678740156138
"CD163L1",5.88211967183043,7.3001984205511,5.87024905272897,6.16272665972945,6.34601439893051,6.63033222232738,7.20362266401098,6.03634221940101,5.7788919070917,5.39888765503354,5.61587089351797,5.73463971894173,5.82035513919368,5.50665747528497,5.80971643188166,6.02453023417907,6.46215001160252,6.04265900064826
"CD164",5.46103179449582,5.23671838057653,5.66176897848562,6.52845879927186,6.42284873989879,6.33003665528014,6.48780868801924,6.35505186586176,5.53103517215023,5.62967281252228,5.59023342466626,5.56494330651036,5.77485899493032,6.14128338806742,6.10246035606065,6.46650362762987,6.553055864672,6.65622605442701
"CD164L2",5.21806274065114,5.6246486754163,5.02861949536409,5.55966311542285,5.84114212272041,4.37861878099699,4.80529813142841,5.64089129234613,5.54079882785398,5.90215608559762,5.20995549207814,4.64597758392685,5.68602758185959,5.35278041384594,4.99997132615112,5.37874361493239,5.09290045207825,4.79384392586905
"CD177",4.52143586496001,4.76004350003508,4.5079003240444,5.03213461735608,5.35885933831425,4.5955991129616,4.63532082122866,4.84582095468981,4.77451014098078,4.64952952705859,4.39311322741535,4.85262578365342,4.82638618450288,4.80196965945459,4.86622577512894,4.85258773412148,4.21847051326483,4.86765479233274
"CD180",4.36668226599543,4.9760503609151,5.0304122725535,4.63123253563086,5.10039280052477,5.11026968900442,4.8402890424763,4.59467652931582,5.0836248393899,4.63970136808143,5.181524401817,5.12946025144866,4.76481162644087,4.8189884138799,4.53182359672589,4.88267425036126,4.90777522538328,4.90690324317961
"CD19",4.43776458741476,4.88164122672128,4.81874760980823,6.06709786298274,6.03741516989971,6.53007027389862,4.51225347687076,5.27660162570288,4.22864925044056,4.11404688105931,3.77088189103683,3.9488369480156,4.36337421783278,4.19748438528429,4.28846960261537,4.43282989286637,5.07650180347263,4.95527295021085
