"","SRR3216048","SRR3216049","SRR3216051","SRR3216052","SRR3216053","SRR3216054","SRR3216055","SRR3216056"
"RN7SL752P",5.06544475438832,5.09655624610844,4.78233267472775,5.29088181948986,5.29648002598987,5.082960167458,5.19741332075429,5.40110529036127
"RN7SL284P",4.84943292459894,4.91120348199392,5.48752441354581,5.07015040420508,5.34330598327281,5.21305793592147,5.21071922962481,5.21737860382936
"YPEL3-DT",5.51583383795858,4.94525227685567,5.09254600573873,5.33845434225696,4.93845435159754,5.16269999605054,5.26544253860429,5.12068719544915
"ZNF969P",5.1486194089525,4.77660959352731,5.41933831693644,4.99819948025599,5.30343773002596,5.06122419629874,4.98665704575989,5.47773162712737
"EEF1DP7",5.19335362091331,5.01984330253967,5.17898677233643,5.07906684776862,5.23696935262124,5.20790565278729,5.29135648759511,5.15860935736479
"LINC02266",5.17089757500271,5.07913752332378,5.27431978074703,5.13399629236344,5.15078643809844,4.78555464968562,5.25597267597265,5.33578405244026
"ATP6V0CP4",5.20614380192043,5.61142011781212,5.19059360076791,5.0675055393535,5.16369795789507,4.8809077914473,4.99343433602726,5.21521025478605
"AHRR",5.16410519117261,5.29388576219997,5.24766986152718,5.23547531893258,4.70973023007668,5.08602438767634,5.1905383123615,4.68094231985737
"NMU",4.93716435323476,5.3027547276197,5.4364623383428,4.9861453171985,4.92065885915104,5.05745353208209,5.49047986914391,4.94819578043542
"RPL13AP25",5.01779454439828,5.17888818768637,4.77801971081547,5.07298650627875,5.23622577930519,5.26362375441397,5.21178151960007,5.4023350164135
"SLC44A5",4.86224167271615,5.46022643690608,5.52841861069327,5.01170246644653,5.17964266886312,5.06840499220489,4.97643856375924,5.15835841265506
"OIT3",5.04719853055105,4.81227765412833,5.13656303952314,4.85979348956091,5.24527323396036,5.51212906367603,5.20742211028322,5.23947638877207
"IL22RA1",4.7349526113614,5.10243424458944,5.31456551501669,4.98712902682487,5.09576968586282,5.41219896080949,5.33941774077188,5.15971286006634
"ILDR2",5.49576317117676,4.64076595918971,5.06056956956519,5.21045906134031,4.98893318155911,5.56788809735675,5.43468103734348,4.86613305705684
"GABRB2",4.92444304885093,5.11164135279699,5.8287821531676,5.10402928114555,5.06993390112346,5.27301422498874,4.81510892898997,5.10726351752103
"C16orf89",5.07017592662655,4.78276734426532,5.27780107576686,5.07280662715051,5.62436036373937,4.84758191325939,4.98920571856925,5.42850936946827
"CD1C",5.24297677164808,5.00510394955166,5.16767961972712,5.06642933902286,5.22141263708785,5.34904544608018,5.09938474434715,5.19669142487024
"HSF2BP",5.28822242748324,4.88350020813912,4.8863390492594,5.4473583977463,5.12562539730852,4.95264176862404,5.07780410454721,5.56962236642547
"TOX-DT",5.43448740555044,5.01630392360057,5.08958228908239,5.6163822804627,5.17302987272824,5.04635390652091,4.97480743553449,5.11279579086405
"PRL",5.35249321269632,5.06408991596937,4.91319744125743,5.06875910013187,5.31542546640745,5.06995426202282,5.12848744005576,5.27221816928123
"PHLDA2",4.85810773539428,5.46160050353545,4.91619871730198,5.41582049629387,5.23198761548897,5.25119429218377,5.17455873615708,4.8628304088646
"ELANE",5.16903549457644,5.31089669711429,5.33520852156378,5.31890442948868,4.91015098928081,4.88162224363344,5.14872094953199,5.17872162074389
"ZNF849P",5.09541548113242,5.24553575385382,5.25061321853179,5.09412752126799,5.30736851163577,5.05746127407758,5.09368203769413,5.2528508088317
"LINC00612",5.16494409768873,5.02690606024808,5.21454474641265,5.23744323919796,5.10738706747865,5.14763239728981,5.28566848378876,5.12290621996373
"MIR181A2HG",5.26368909357542,5.12069018323063,5.34744654727071,4.91790076127998,5.29692875104605,5.08059787254289,5.1560319643263,5.10849006947752
"TEX22",4.82970100812719,5.49812290010882,4.89204985238503,5.55844272488275,5.34483324464532,5.56178163426778,5.09812528163052,4.93149222268202
"RPL7AP42",5.38458746308068,5.01819144004489,5.36500097983292,5.07109576426091,5.2366622303853,5.14322256391448,5.05531046130557,5.02834514587672
"LINC03070",5.38636190102091,4.97996522034336,5.08341417283138,4.95890787122346,5.44008579305324,4.85908638500408,5.20537355679817,5.21105622912843
"FAM21FP",5.06781052692318,4.94924308035399,5.54125558653154,5.23289901781957,4.94038797815548,4.92513157693279,4.88923699406353,5.50674740768913
"RPS15AP26",5.08651370122894,5.02237760335403,5.36659461393338,5.21212925150686,5.09221564510372,4.98182904941969,5.38788147839889,5.08977816227712
"RN7SL141P",5.08831676727941,5.10880736979396,5.25897406695241,5.2042648809182,5.22464887320291,5.42509237940923,4.91594254288374,5.15550112445231
"MGC16275",5.02694479775259,4.77650492026893,5.10846341106049,5.20980075931099,4.91008471678701,4.98209991993348,5.40405171003492,5.47240881364306
"SMIM14-DT",5.37327542566136,5.69482813835258,5.30618030270888,4.84996788287832,5.13737481406891,5.2221215693464,5.35852695660668,4.6336829028433
"CLEC5A",5.04648038326576,5.01056331628798,5.13417328813954,5.05650721525097,5.3906131667522,4.97567592055734,5.50676264546459,5.19569429056471
"SMIM17",5.14997786007182,5.36317400230993,5.38098025131117,4.77066559847739,5.16330330320832,5.19389650925149,5.15704143667374,5.08894011949135
"KRT31",4.73258656929722,5.46665600548645,5.10701264419628,4.98676367675577,5.35480306839406,5.13476302971136,4.72137979114446,5.49276674027072
"CD80",5.4245703742866,4.75077571987403,5.76401525384712,4.86094885087626,4.96573245242882,5.20066573987564,5.27105831589102,4.91033525590213
"RAB33A",5.25180238954229,5.18161763701781,4.91363515489364,5.06817383889432,5.0949318989504,5.20149549420083,5.30344241088243,5.15904091303023
"GJB7",5.15791994927067,5.3126538596691,5.45656411280594,5.23305550193049,4.87814061580486,5.02735066270504,5.06754529122857,5.16314389982574
"OTOGL",5.25517977507611,4.82887580117008,4.98465999837754,5.44582404220977,5.09378270194205,5.32846971380479,5.19113330317595,5.08832553020916
"RASGRP4",5.35432410098997,5.01525252081143,5.13646319840772,4.99577001931412,5.12588806678317,4.97934841515682,5.14409920702635,5.09843450142997
"PLA2G2C",5.1874093373427,5.53961175409914,4.61669525773794,5.45458421439234,5.28429554062168,4.89692359050546,5.42405385109825,5.08177936908193
"C19orf38",4.95349040234565,4.951549107837,5.47400382614789,5.19264109032608,5.21761697423642,5.21338140659819,5.03204313325444,5.19378296676701
"LOC124901409",4.94389324475547,4.91204877455809,5.47933314910466,5.33851067346071,5.00593580560144,4.97860830150923,5.16141247021603,5.3129496417351
"RPL21P65",5.34283125404167,5.31641077750498,5.24561763219306,5.06976261589692,4.90505693144212,5.20722208883868,5.11503550334544,5.02638171154193
"SNORA11",5.18868125235347,5.01013513206006,5.27333517129035,5.28017289126359,5.17836108903077,4.95919879106509,5.31467938531601,5.0255826022451
"PTPRD-AS1",5.06697467969866,4.78386222811717,5.42787239480346,5.40413116609787,5.12799820815531,5.09679850128982,5.34063844252659,5.0662142891756
"LINC02803",5.25097924945103,4.77733366764959,5.24734203758134,5.07276480914616,4.9061609397237,5.13949359645054,5.16680335331295,5.43833195413671
"ZNF691-DT",4.94029725867738,4.77363984555748,5.3914824754492,5.27904286746549,5.38720790334833,5.09726142630946,5.27044770964529,5.15163850361983
"KIAA1614-AS1",5.25804007090459,5.0159210912003,5.25107179743395,5.20551264935626,4.77228048009206,5.19889160796278,5.25874658282487,5.15843889582361
"HMGB1P31",5.13746163267642,5.17996555887829,5.30864327450568,5.08484834970531,5.00666875604987,5.07030879830558,5.25924838318698,5.20718185638147
"FGF14-IT1",5.18141876555709,5.34177459701924,5.44520983135085,5.23803732914242,4.99282238148152,5.20031091393127,4.92577897923578,4.95949720147943
"LOC124900192",4.73229618744614,5.51448716325142,5.18260119319156,5.5603268233807,4.76914878171543,4.97902250439516,5.10674663785981,5.15173347755784
"ZNF652-AS1",5.25403323264118,4.91738074424259,5.71833100853024,5.39755964266476,5.09461255977443,5.06996437842381,4.83662734991186,5.20274532757181
"ANKRD17-DT",4.94578686914543,5.01237000280565,5.38028025120221,5.15196732529202,5.23057673788526,4.75456646293982,5.21395634295506,5.39925904748356
"LINC02688",4.69711256690318,5.2429881241464,5.95469276019244,5.29683747371172,4.93222831356554,4.90760596523633,4.97083429485066,5.32081543778124
"LOC100505942",5.20521437524899,4.77155499176621,5.37899557001197,5.07541055205732,5.08880430190161,5.13651088190991,5.38203438589269,5.03083826535941
"RPS2P49",5.025955947998,5.01784064502245,5.24888396383303,5.06455170023668,5.23783952551958,5.06418551205256,5.25864235277002,5.31442522804507
"LRTOMT",5.03522810456338,5.90468556399721,4.8752694518924,5.17292336265014,5.22924685478949,5.11406240845103,5.20403956614764,4.91181866973134
"LOC105377139",5.02107668387485,5.24565477242401,5.57250274465866,5.26732409249949,4.77190515451633,5.2579813058582,5.05526210313118,4.95348679881083
"GCKR",5.40202208595403,5.05756921036925,4.70852830959801,5.12393586077277,5.16782193104706,5.29789633013938,5.22651381070276,4.90944458137054
"LILRA1",5.34625910413094,5.03039085411673,4.9262012762841,4.81042405264518,5.07973559576182,5.15584160439283,5.32365656694858,5.11560892304258
"CNFN",5.03208305144112,5.09675787948833,5.37913575415138,5.35462641399194,5.22985122247364,4.75241997216519,5.12482892958373,5.1642348316325
"GCK",5.25807502661202,4.78266553506888,5.28946089211382,5.086185880521,5.2545057277343,4.93026804127649,5.23560626258186,5.1881447393482
"PMFBP1",5.195925333131,5.79981762216245,4.9031926206691,5.11263587612869,5.61382890201758,5.21194080491943,4.92589313243943,4.81193574054844
"ADGRB2",4.98742085492864,4.83143861128509,5.64740321033541,4.97920135017417,4.726242014102,5.16544403662645,5.25252689140838,5.02722488174386
"LRFN1",5.09459424413501,5.01031965992406,5.25538114094337,4.75514498919361,5.29005070385668,5.40149228557474,5.17663424753892,5.107360159703
"CACNG6",5.12279376986089,4.73805564706665,5.10591455243631,4.92842349080272,4.80998233875394,5.49086322156208,5.22304444539037,5.36604143753707
"JPH2",5.17444509202297,5.49956353425808,4.74521001361405,4.93656444310621,5.36303226026342,4.93277967810718,4.93897064338196,5.28574075930579
"ZNF804A",5.09043656765275,4.77590931628395,5.01854783357868,4.90118652835261,5.09627814314717,5.30743582514831,5.40614392872737,5.25606298114388
"ZNF296",5.09470615743953,5.0952441025297,5.11138485180967,5.13105104652813,5.16482342386119,4.97240065745961,5.0021014758246,5.538144118524
"C10orf67",5.36760484174189,5.34758798696672,5.42521350258311,5.31770203613333,4.8753238246478,4.85802134739026,4.94514984114359,5.21426814551304
"LINC01559",5.60182885709507,5.12184050878264,4.92612049855879,4.90819530722768,5.25671345929961,5.34026383076919,4.84161846021362,5.25653037055522
"ADAMTS7P4",4.82439891602777,5.06513268460666,5.33757655068537,5.31996524787593,5.14866506887273,5.24825305681299,4.9504710949598,4.89391725498838
"LOC101927745",5.4660354710139,4.92449405508637,4.86392669342788,5.23825061457482,5.27699300883406,5.07268817558697,5.09650399222876,5.0340334983867
"RPL10P9",5.30372814671279,4.91440145687875,4.77727193255341,5.25555694608542,5.00485697566859,5.25613132262055,5.06469885220397,5.36482692959384
"UBE2R2-AS1",5.19346961223925,5.36664872904829,5.24363854450929,5.23289526450551,5.09056806864137,5.06651232854144,4.98955072017408,5.09562597867606
"KRT18P52",5.140521635467,4.91332178079941,5.24842046495983,4.98880156696374,5.40664434125421,4.98716064252133,5.34000900384339,5.03327255293647
"RORA-AS1",4.81961195877035,5.15685897270296,5.55156174024474,5.52077162853572,4.85080588277688,4.83182125003651,5.34569953228751,4.82106298675704
"SEMA6A-AS2",4.83763310434947,5.21435164088404,5.51661531436495,5.19511087701986,5.35802059956578,4.99552819909857,5.01794180965636,5.08912151682534
"KIAA1191P2",5.17952116024878,5.43394386253355,5.22373424912043,4.87940359962671,5.21683715705142,4.96755283091276,5.27133110811923,5.01025199358385
"TOMM20P2",5.13432583884268,5.18937852912498,5.35785107912767,5.06981110319739,5.29512391160919,4.99494396048087,5.06020829657737,5.155200002894
"HISLA",5.15414761891697,4.9158108933477,5.21361046752768,5.21642268999529,5.18017577345542,5.1630554286516,5.30445861953454,4.96255479022749
"SYPL1P2",5.02324749800288,5.10061612567512,5.31691644129292,5.34785459209543,5.00853623558718,5.13412330388716,5.15110901351323,5.15118825219307
"LINC01970",5.08820654768093,5.24645714299338,5.31407539261462,4.88581319448504,5.09293342022005,5.45919876464642,5.05989544619742,5.03055754405302
"ZNF350-AS1",4.93795433793897,4.94773119418118,5.71975016543714,5.03639886650148,5.64463532752675,4.91581447988283,5.09161751410175,5.24721094504476
"FGF14-AS2",5.39303715630712,5.01196954098738,5.18348722125493,4.99214091314065,5.16611320067225,5.06310216961165,5.16478712015718,5.15880002270355
"LOC105377663",5.53634714512942,4.91395857281728,5.24590129147582,5.15218650464936,5.09664320129659,5.20086558708417,5.05211157794391,4.7374925994631
"COL19A1",5.05974251474653,4.85237594082894,5.02307326888904,5.07157439551165,5.3223751280753,4.91495565329139,5.46135407876913,5.46001851966761
"BMX",5.01533085827113,5.37478288581341,5.17570174528655,5.15682868644785,5.09317750891684,5.25537286189917,5.21409746647785,4.85881343482603
"CHRNE",5.10377439786522,4.90823655057985,5.37385195576548,5.13518064703854,5.14548126050138,5.24436498968218,5.01190272989944,5.23266837990884
"HOXA7",4.94968537708507,5.36240126973066,5.18444552288907,5.32699038798188,5.09546205121873,5.19752622534313,5.10894262820423,4.9500429513369
"KLHDC7B",5.04874397859853,4.96277473320991,5.2149828491404,5.09542832703514,5.00848375295466,4.73472303367803,4.995902681286,6.9577588067182
"C6orf52",5.17275517620023,4.94591937312627,5.26485976418153,5.22343948370924,4.99937211440845,5.20686999887464,5.03350501669753,5.2044225236125
"RHBDL3",5.06453746982536,4.7636229999507,5.28320084466288,5.23636156185936,4.98746089876497,5.16172026232206,5.20779449387265,5.23914230332226
"P4HA3",4.974684051215,4.75132891615873,5.05605423090143,4.99968834706524,5.49898247378511,5.02332060830271,5.44241582554364,5.32626914331284
"ALOX15",5.10228506304795,5.55402070344052,4.91106752177277,5.32959102921962,5.11249141623459,4.69562795461945,5.35187620976709,4.70329088451644
"SLC9B1",4.98431875482245,4.80960750069275,5.3846674170734,5.37470989433582,4.94711207766975,5.10021344626143,5.01314687027347,5.36572842988558
"TXLNB",4.85270526911903,5.10184511131929,4.91336384067404,5.22631646882472,5.71752707506961,5.13626946988096,4.91266201247517,5.09245435597579
"EPHX4",5.14845224926635,5.1729659678173,5.1839176022785,5.0846042126141,5.00362064952473,5.14899918217414,5.33116406798385,5.02148908024816
"SORCS2",4.94615055510859,4.70131084578612,5.9044848221202,5.30129319667892,4.80408296961205,4.9174245086405,5.17284326832217,4.99404435560579
"ATP2A1",4.91618050867269,4.92539166424159,5.3574222629292,5.2641269732177,4.97615586437014,5.07600364319879,4.9714637043269,6.33236532017417
"PELATON",5.41391616553214,4.70590466680185,5.36257815755056,4.86125150393673,5.04842464017301,5.37688383581786,5.08685748144751,5.2027968751009
"TAF1A-AS1",5.04008077853606,5.13417047706766,5.14321583242831,5.02342806026213,5.59893828375131,5.06441798321101,5.08032623309226,5.04626004345792
"RPS15AP6",5.01648467039815,5.10541014538515,5.10344650910944,5.08072706313485,5.3498106565807,5.13778723490889,5.16517045362452,5.21089808084695
"LINC01426",5.01283182888241,4.94985876238398,5.36840118756665,4.92816668399165,5.08215916743285,5.43438440541967,5.28901041777638,5.13848446810197
"FAM88E",5.40201423332592,4.88215749133283,5.13561669889366,5.60461602718483,4.97193673159572,4.85624626353525,5.06952062051573,5.21423982455786
"LINC02631",5.19159954093789,5.08438962395377,5.11474952293812,5.22158285602554,5.24618513017392,4.98924555018086,5.25704092144045,5.02444089156631
"KRT8P36",5.29089190578577,5.10540616858796,5.36379791275644,5.4187324835225,4.90540544717266,4.98586251267697,5.11695981150295,4.74213375443514
"TWF2-DT",5.02397046939904,5.01460656187959,5.18887583530925,5.58225606148239,5.29660997141712,4.75408385489386,4.9961698812516,5.09792820211026
"LOC101928053",5.42194860016955,5.20215525403191,5.06331673247767,5.21218293133536,5.28373538073088,4.77727206753637,5.04850401626927,5.27404388697236
"CASC9",5.04915930352094,5.41923890418393,5.08407058931976,5.20461504528997,5.06570958782238,4.76880642908482,4.72699246670798,5.40583674256721
"LOC100288001",5.08165143586489,5.1831418303706,5.55908115038453,5.21715824683396,4.77432252073921,4.98907545006307,5.10624233451577,5.09264667578207
"MIA2-AS1",4.99341651616173,5.31017980363085,5.26761156845565,5.0424981935527,4.7531904254751,5.25589511092345,5.16961088981702,5.20360367069054
"FENDRR",5.21805496405006,4.99021601859406,5.61377951118491,5.08792039215118,5.14695592576167,4.81609904105639,5.01248919860062,5.01067465724124
"NKILA",5.30224624517007,5.01547319766731,5.57182127608103,5.07591242916416,5.0088937200012,5.26281326314604,4.91414058874275,4.85857556536454
"LOC130932201",5.00428954473794,5.59132355427099,5.07090153021239,4.93317356550635,5.11503964442154,4.85473360611421,5.36163807707891,4.96559850787095
"LOC105370500",4.67168172383201,5.40791975186696,5.42459188210094,4.8029848001405,4.87310527334747,5.31395089054968,5.35760802541264,5.33533485022947
"LOC124902026",5.14876915081725,5.10324105869693,5.47397432715721,5.1485148550235,4.90681639127082,5.06469902996914,5.05368759439894,5.20978820501644
"P2RX6",5.10737109560944,5.18331217909125,5.29079550725698,5.06830625321497,4.98494040033134,5.31391106119327,4.83581416922656,5.27609308680621
"CHADL",5.27485173713642,5.17181814151614,5.44318823583639,4.84490747971925,5.10776077258525,4.84426737602572,4.91889081649379,5.60784313940008
"COCH",4.99051557915465,5.04985304002721,5.0709485852709,5.67634972851315,4.93335343567611,4.9194781902286,4.95995399865649,5.21839563454045
"TNNT3",4.88602868281817,4.95207153832925,5.56498644300134,5.74274036613159,4.80140594268543,4.7351046921383,5.1826785622454,4.88686728935433
"ADAMDEC1",5.1937793378269,5.17190444256938,5.41171456679162,5.0795434919498,5.0043777925973,4.78385283104338,5.1455680104552,5.14063448057506
"ADAM21",4.71961073273625,5.26162362217567,5.02721886479789,5.42958631540358,4.77680557180178,4.76093161797318,4.72431588247529,5.67363171955377
"ZSCAN1",5.12340109478781,5.18958544638578,4.93372245115523,5.09883404925179,5.18100044689213,4.9893322234263,5.09481781117014,5.40148887062003
"ACSL6",5.29653950800296,4.7558966259996,5.30759147502158,4.86382621370848,5.08336709600739,5.11067791148866,5.23992470610391,5.30525216253249
"LRRC18",5.34241256216153,4.77741483823015,5.46883767221945,5.32945683771818,4.77260430589964,5.14105032815377,5.10980531656061,4.73777884064885
"ZBTB44-DT",4.8425355651978,5.37934963071342,5.33044899854683,4.84290622069626,4.92702753704303,5.10919915361047,5.13217895590382,5.51770201832562
"KCNE5",5.15025733847727,4.91012739786038,4.77897699853237,5.59215289135135,5.00706489349093,5.13472498352372,5.05492579987697,5.16148640855894
"C19orf18",5.1994311306777,5.10682582145132,5.46457499267983,4.996235975122,4.77324389549351,5.14205774694457,5.2062100255163,5.02526633868933
"AQP11",5.29177157672717,5.29147503840148,5.24130375255983,5.21331374712769,4.76571930015889,5.04954953665048,4.97899314412515,5.1696205447
"LINC00311",5.34664438821383,5.01585187061491,5.47685331707018,4.75678994381553,5.16712374872634,5.25889629401929,4.72208406956695,5.10081535476957
"CCDC87",5.19963225905227,5.17831072588306,5.52557198465828,4.88933471398828,5.23695222094236,5.06480981872424,5.05526730640668,4.86140299746478
"MAP7D2",5.68761661177015,5.19147222684657,4.87908159085343,5.22369777103627,5.11137705720628,4.79688970797649,5.10858115760842,4.98520185780768
"CDNF",5.33954099712574,5.00495745216124,5.37148534785086,4.94727838598237,5.04242365698886,5.04650673047768,5.07068641742339,5.01048166405763
"INKA1",5.20227483067606,4.77385919081742,5.48335350869235,5.13887504218372,5.0083613096853,5.31015287900399,4.99274175639545,5.03594938360824
"CYP4Z1",5.51801890182602,4.96857116826749,5.11993388827262,4.73616291347591,4.74386726352351,5.54141613258416,5.14705463104985,5.19352891525245
"QRFPR",5.24522484314276,4.93052473492618,4.8683424862009,4.84707419069513,5.39284705185239,5.02991405313178,5.10119337231465,5.14204866792299
"PRR19",5.27285720693143,5.08707284230746,5.046483510382,4.77730332636052,5.13770423537194,5.09960242624965,5.15589627417445,5.30782328283556
"TCEAL5",5.14568055955288,5.18183880422377,5.51504072134257,4.99580342386936,4.77407376064012,4.76086511983146,5.32794823280468,5.02397104490756
"GCNT2P1",4.94869689232541,5.01531933356278,5.18780429026097,5.33847886519165,5.35777271654402,5.19089498331763,4.8290986189263,5.20529011671097
"LOC102723341",5.24549174900544,5.23971280888164,5.35118856503515,5.20582401824254,5.24624437194046,4.68278709440899,4.8146901117431,5.17131611012766
"LINC02848",5.41403046829043,4.9923236699398,5.52518720670386,4.99274680757271,5.30208351370327,4.87566157095621,5.01063333867267,4.98957985320498
"ITGB2-AS1",5.18058735368209,4.93142521118164,5.0449970375122,5.15842470313548,5.10662232234672,5.13011675013086,5.16030774845354,5.30243299017018
"RPS24P10",4.8499151862304,5.019239944916,5.78430711028534,5.21393619330992,4.77215485282276,4.98506274506291,4.92363596825794,5.15772134221278
"RPS11P5",5.01738547014459,5.31830082085336,4.90958401031137,5.07234233339675,5.0097810976313,5.20752806119672,5.16120575686042,5.3124118854591
"UQCRHL",4.70107836907319,6.66100585963943,5.09845819082314,5.12736831189285,5.0220991941375,4.92487184438876,5.16453713154166,4.9624851185956
"RPL31P17",4.85008024322784,5.18584720685547,5.41066685349517,5.27657749429142,4.77202273679746,5.15247629592279,5.10560020921199,5.2074386274309
"MTCO2P11",5.15764133793009,5.18182928749111,4.77827562017923,4.90598803051006,5.36160202719175,4.9773348379975,5.39221233363347,5.01441356104858
"RPS3AP12",5.0886438535647,5.24988254536205,5.10502640709774,5.34213636681351,5.09524301929305,5.13143198547582,5.15863054950777,4.94661028242036
"RN7SL608P",5.28800168687383,5.30759172527081,5.11518986095316,4.9933304792562,5.08674774742547,4.89482493743877,5.20169873473852,5.09729375062612
"ST13P15",5.13892521497432,5.31469986165367,5.09978180041899,4.89637708388312,5.01029551280811,5.07367736053418,5.29306088480851,5.15341804273743
"ANKHD1-DT",5.00434928398948,5.31540746163838,5.23286022162056,5.21636357896365,5.23914383283354,4.98744537064588,4.99745112864415,5.16720952671216
"KLRF2",4.94761085082628,4.77554077549877,5.25927432517543,5.39885681874863,5.00744445948864,5.44887515174872,4.98338556934178,5.08862209682612
"RHOXF1-AS1",4.88741117563988,5.02720406016052,5.02813713469657,5.38667931912212,5.10850650281351,5.34114936828794,5.08010124932115,5.26881210639174
"ANKRD34A",5.09212800801203,4.77392382583412,5.18410843219434,4.88946215921843,4.90739055092095,5.19826603861851,5.05275563592622,5.59309233625988
"CEP83-DT",5.09340274160703,5.01224283784042,5.02282659392593,5.22150114793466,5.35484845247355,4.97618864626763,5.05126466273718,5.30803029120451
"LOC101929200",5.01982471614713,5.36890806548779,5.17963018379873,4.99315474852728,5.23875693437545,4.88583304383255,5.20949501130398,5.15479124834318
"RSPH14",5.01257376568118,5.04205963594824,5.73258801374555,5.16763205930989,4.91701842160174,5.15399066746887,4.98090733198968,5.08700241964149
"SOX15",4.74392751851537,5.18841192740031,5.27567109296456,5.15650851915338,4.91587029301751,4.99099211294671,5.28973532470201,5.28672812626393
"PXDNL",5.14998418583883,5.10252112614019,5.10598101021101,5.14321741741903,5.16923482569872,5.06243452930969,5.21423726244586,5.09733100525781
"KCNA6",5.01861732102178,5.01407642806434,5.61399607101662,4.76129450723226,5.35454385859953,4.98355408364982,4.99119457101038,5.09932331627889
"IL34",4.93116585025947,5.00793881203913,5.34614098069431,5.42095999715634,4.74212609215935,4.9329567807526,5.38388617343581,5.04584703262168
"P2RY12",5.21092932159601,5.0978082644544,5.43465479851703,4.77445457815914,4.90581820928994,5.25035142555121,5.09774510828617,5.0831411664593
"LILRP2",5.28468674843031,4.95997695686326,4.81333011062046,5.05617124399645,4.84877928710581,5.03719681509907,5.07111942500926,5.55980185088378
"MYOZ2",5.42891594177579,5.30856011531561,4.91606550262077,4.90846742625012,5.23645865596453,5.06206705910579,5.10005447003414,4.85139661552103
"FAM9B",5.08598864434523,5.09856735557322,5.47402150171654,4.78984800107674,5.3365706255867,4.91367735045034,5.01624059315929,5.13753534454263
"RBM11",5.3012975883688,5.10799341186876,4.84898096321497,5.2238960356957,5.3442269201576,5.20698702703879,4.98959974451651,4.84556796293676
"C12orf56",4.89904070338637,5.41541501275645,5.27651299633052,5.00321245519828,5.01359587655637,5.06699797805267,5.02720845062369,4.95561340444276
"NKAPL",5.24616991994713,5.36722358724288,5.17890379657798,4.76962743733845,5.01019760384782,5.13850611879174,4.91319564243332,5.25851185146676
"HOXC4",5.20639209163351,5.29686250941103,5.39754025464089,4.99176484863767,5.27039998200656,4.97420138120768,4.97621888611979,4.94095079687154
"MUC12",5.39030662536759,4.95485518004768,4.95762245479935,4.94153505161145,5.44183311344656,5.19498801736159,4.86540454056094,5.05052062525027
"PARLP2",5.2527672263569,5.01469454712878,5.18385875946049,5.21659170317748,5.29663020683687,5.19941668248822,4.8326848376622,5.02671467233202
"DMTF1-AS1",4.92475757199605,5.2929156357789,4.74313505330926,5.41014560518938,5.25662122779893,4.83953161717538,5.1072204672248,5.35774450055855
"PROSER2-AS1",5.08702507148897,5.5211017344354,5.18034099999261,5.26700196577016,4.77179737927711,4.75688861671664,4.91998865911321,5.26719675338818
"TTLL7-IT1",5.02423949882451,5.17579215092958,5.18809932200628,5.08818251307941,5.00505506704095,5.1932700274919,5.20729549125826,5.14948559399036
"LINC01871",5.15168456932649,4.9998325773459,5.12785924543611,5.29037451570248,5.11898390125473,4.85124481770558,5.17301275227267,5.19112378471199
"LINC00106",5.19839664412255,5.41667783467481,5.42095491989521,4.97709532377642,5.17156414420971,4.99280625336813,4.91674324002407,4.86805607450011
"VPS13B-DT",5.63751068878514,4.718027491999,5.10122644505888,5.15511019960262,5.201720852922,5.27517969934929,4.83867688777151,5.2552041272922
"LINC02321",4.77676744227555,5.61134447231173,5.29673455926616,5.1693012112119,4.96984084222401,5.51396228226999,4.96586345432204,4.95110264535077
"DSP-AS1",5.1463230110056,5.22958176303347,4.77129702044899,5.07075684697158,5.0818951728368,5.13916661067829,5.2864921055612,5.14957587365451
"JMJD1C-AS1",5.1568641432499,5.09617269003022,5.18779317839419,5.13852469702576,4.90217169734544,5.05669613741368,5.35095670535328,5.03425317569647
"SPANXA2-OT1",4.8276576587554,4.84311395676405,5.75503686933211,5.35481703128652,4.83739962469525,5.13747450350857,5.00672615530401,4.69136003796522
"BICRA-AS2",5.02578583964121,5.00891353928188,5.32621472958535,5.13831269556977,5.15815665910984,5.44717412191655,4.99754247790858,4.86542171034487
"SOX8",5.30358694646748,4.81145407669766,5.65005917920802,5.02186663563868,5.04324077118456,5.01393733369334,4.88166345917762,4.994604482519
"FGF1",5.12244266014098,5.16629499919469,4.99316703399452,5.18645764926672,4.82804853871237,4.74680021138025,5.29897505301967,5.56159466992102
"ARTN",4.99784188319768,5.00861306176302,5.25662636313252,5.42979363719341,5.24375664390855,4.81569947248294,5.07610174815339,5.10649555724179
"CCR7",5.19331217217573,4.98151745499862,5.20442795495227,4.73990169820037,5.37655209724336,5.48538416725304,5.02684086289992,4.95678811503206
"C22orf23",5.35869909204758,4.97747985678187,5.25531528888941,5.30197042405696,4.87539538127218,5.13232514368725,4.88328168056623,5.12530771699745
"C3orf20",4.81259929934737,5.08995344013542,4.95925441083252,5.00635646046736,5.5833065424271,4.87516541803695,5.1792161511325,5.34867032631373
"UNC13C",5.25348264499376,5.17842030546884,5.10425110973662,5.39722781251067,5.09718738901072,5.25688010254004,4.82866950267667,4.73561986508525
"PTX3",5.20040622258611,4.91031462181786,5.0187574050819,5.38925679464556,4.76980048813307,4.8861175194616,5.41386120383195,4.9512461258719
"LGALS9C",5.0882077765494,4.98733087487503,5.55312320626053,4.65458107065252,5.30545141550539,5.18891381838186,5.08414252606353,4.98636541329287
